,0,1,2,3,4,5
62,1603140790.0,0.0,0.0,0.0,0.0,0.0
63,1603140790.0,0.0,0.0,0.0,0.0,0.0
64,1603140790.0,0.0,0.0,0.0,0.0,0.0
65,1603140790.0,0.0,0.0,0.0,0.0,0.0
66,1603140790.0,0.0,0.0,0.0,0.0,0.0
67,1603140790.0,0.0,0.0,0.0,0.0,0.0
68,1603140790.0,0.0,0.0,0.0,0.0,0.0
69,1603140790.0,0.0,0.0,0.0,0.0,0.0
70,1603140790.0,0.0,0.0,0.0,0.0,0.0
71,1603140790.0,0.0,0.0,0.0,0.0,0.0
72,1603140790.0,0.0,0.0,0.0,0.0,0.0
73,1603140791.0,0.0,0.0,0.0,0.0,0.0
74,1603140791.0,0.0,0.0,0.0,0.0,0.0
75,1603140791.0,0.0,0.0,0.0,0.0,0.0
76,1603140791.0,0.0,0.0,0.0,0.0,0.0
77,1603140791.0,0.0,0.0,0.0,0.0,0.0
78,1603140791.0,0.0,0.0,0.0,0.0,0.0
79,1603140791.0,0.0,0.0,0.0,0.0,0.0
80,1603140791.0,0.0,0.0,0.0,0.0,0.0
81,1603140791.0,0.0,0.0,0.0,0.0,0.0
82,1603140791.0,0.0,0.0,0.0,0.0,0.0
83,1603140791.0,0.0,0.0,0.0,0.0,0.0
84,1603140791.0,0.0,0.0,0.0,0.0,0.0
85,1603140791.0,0.0,0.0,0.0,0.0,0.0
86,1603140791.0,0.0,0.0,0.0,0.0,0.0
87,1603140791.0,0.0,0.0,0.0,0.0,0.0
88,1603140791.0,0.0,0.0,0.0,0.0,0.0
89,1603140791.0,0.0,0.0,0.0,0.0,0.0
90,1603140791.0,0.0,0.0,0.0,0.0,0.0
91,1603140791.0,0.0,0.0,0.0,0.0,0.0
92,1603140791.0,0.0,0.0,0.0,0.0,0.0
93,1603140792.0,0.0,0.0,0.0,0.0,0.0
94,1603140792.0,0.0,0.0,0.0,0.0,0.0
95,1603140792.0,0.0,0.0,0.0,0.0,0.0
96,1603140792.0,0.0,0.0,0.0,0.0,0.0
97,1603140792.0,0.0,0.0,0.0,0.0,0.0
98,1603140792.0,0.0,0.0,0.0,0.0,0.0
99,1603140792.0,0.0,0.0,0.0,0.0,0.0
100,1603140792.0,0.0,0.0,0.0,0.0,0.0
101,1603140792.0,0.0,0.0,0.0,0.0,0.0
102,1603140792.0,0.0,0.0,0.0,0.0,0.0
103,1603140792.0,0.0,0.0,0.0,0.0,0.0
104,1603140792.0,0.0,0.0,0.0,0.0,0.0
105,1603140792.0,0.0,0.0,0.0,0.0,0.0
106,1603140792.0,0.0,0.0,0.0,0.0,0.0
107,1603140792.0,0.0,0.0,0.0,0.0,0.0
108,1603140792.0,0.0,0.0,0.0,0.0,0.0
109,1603140792.0,0.0,0.0,0.0,0.0,0.0
110,1603140792.0,0.0,0.0,0.0,0.0,0.0
111,1603140792.0,0.0,0.0,0.0,0.0,0.0
112,1603140792.0,0.0,0.0,0.0,0.0,0.0
113,1603140793.0,0.0,0.0,0.0,0.0,0.0
114,1603140793.0,0.0,0.0,0.0,0.0,0.0
115,1603140793.0,0.0,0.0,0.0,0.0,0.0
116,1603140793.0,0.0,0.0,0.0,0.0,0.0
117,1603140793.0,0.0,0.0,0.0,0.0,0.0
118,1603140793.0,0.0,0.0,0.0,0.0,0.0
119,1603140793.0,0.0,0.0,0.0,0.0,0.0
120,1603140793.0,0.0,0.0,0.0,0.0,0.0
121,1603140793.0,0.0,0.0,0.0,0.0,0.0
122,1603140793.0,0.0,0.0,0.0,0.0,0.0
123,1603140793.0,0.0,0.0,0.0,0.0,0.0
124,1603140793.0,0.0,0.0,0.0,0.0,0.0
125,1603140793.0,0.0,0.0,0.0,0.0,0.0
126,1603140793.0,0.0,0.0,0.0,0.0,0.0
127,1603140793.0,0.0,0.0,0.0,0.0,0.0
128,1603140793.0,0.0,0.0,0.0,0.0,0.0
129,1603140793.0,0.0,0.0,0.0,0.0,0.0
130,1603140793.0,0.0,0.0,0.0,0.0,0.0
131,1603140793.0,0.0,0.0,0.0,0.0,0.0
132,1603140793.0,0.0,0.0,0.0,0.0,0.0
133,1603140794.0,0.0,0.0,0.0,0.0,0.0
134,1603140794.0,0.0,0.0,0.0,0.0,0.0
135,1603140794.0,0.0,0.0,0.0,0.0,0.0
136,1603140794.0,0.0,0.0,0.0,0.0,0.0
137,1603140794.0,0.0,0.0,0.0,0.0,0.0
138,1603140794.0,0.0,0.0,0.0,0.0,0.0
139,1603140794.0,0.0,0.0,0.0,0.0,0.0
140,1603140794.0,0.0,0.0,0.0,0.0,0.0
141,1603140794.0,0.0,0.0,0.0,0.0,0.0
142,1603140794.0,0.0,0.0,0.0,0.0,0.0
143,1603140794.0,0.0,0.0,0.0,0.0,0.0
144,1603140794.0,0.0,0.0,0.0,0.0,0.0
145,1603140794.0,0.0,0.0,0.0,0.0,0.0
146,1603140794.0,0.0,0.0,0.0,0.0,0.0
147,1603140794.0,0.0,0.0,0.0,0.0,0.0
148,1603140794.0,0.0,0.0,0.0,0.0,0.0
149,1603140794.0,0.0,0.0,0.0,0.0,0.0
150,1603140794.0,0.0,0.0,0.0,0.0,0.0
151,1603140794.0,0.0,0.0,0.0,0.0,0.0
152,1603140794.0,0.0,0.0,0.0,0.0,0.0
153,1603140795.0,0.0,0.0,0.0,0.0,0.0
154,1603140795.0,0.0,0.0,0.0,0.0,0.0
155,1603140795.0,0.0,0.0,0.0,0.0,0.0
156,1603140795.0,0.0,0.0,0.0,0.0,0.0
157,1603140795.0,0.0,0.0,0.0,0.0,0.0
158,1603140795.0,0.0,0.0,0.0,0.0,0.0
159,1603140795.0,0.0,0.0,0.0,0.0,0.0
160,1603140795.0,0.0,0.0,0.0,0.0,0.0
161,1603140795.0,0.0,0.0,0.0,0.0,0.0
162,1603140795.0,0.0,0.0,0.0,0.0,0.0
163,1603140795.0,0.0,0.0,0.0,0.0,0.0
164,1603140795.0,0.0,0.0,0.0,0.0,0.0
165,1603140795.0,0.0,0.0,0.0,0.0,0.0
166,1603140795.0,0.0,0.0,0.0,0.0,0.0
167,1603140795.0,0.0,0.0,0.0,0.0,0.0
168,1603140795.0,0.0,0.0,0.0,0.0,0.0
169,1603140795.0,0.0,0.0,0.0,0.0,0.0
170,1603140795.0,0.0,0.0,0.0,0.0,0.0
171,1603140795.0,0.0,0.0,0.0,0.0,0.0
172,1603140795.0,0.0,0.0,0.0,0.0,0.0
173,1603140796.0,0.0,0.0,0.0,0.0,0.0
174,1603140796.0,0.0,0.0,0.0,0.0,0.0
175,1603140796.0,0.0,0.0,0.0,0.0,0.0
176,1603140796.0,0.0,0.0,0.0,0.0,0.0
177,1603140796.0,0.0,0.0,0.0,0.0,0.0
178,1603140796.0,0.0,0.0,0.0,0.0,0.0
179,1603140796.0,0.0,0.0,0.0,0.0,0.0
180,1603140796.0,0.0,0.0,0.0,0.0,0.0
181,1603140796.0,0.0,0.0,0.0,0.0,0.0
182,1603140796.0,0.0,0.0,0.0,0.0,0.0
183,1603140796.0,0.0,0.0,0.0,0.0,0.0
184,1603140796.0,0.0,0.0,0.0,0.0,0.0
185,1603140796.0,0.0,0.0,0.0,0.0,0.0
186,1603140796.0,0.0,0.0,0.0,0.0,0.0
187,1603140796.0,0.0,0.0,0.0,0.0,0.0
188,1603140796.0,0.0,0.0,0.0,0.0,0.0
189,1603140796.0,0.0,0.0,0.0,0.0,0.0
190,1603140796.0,0.0,0.0,0.0,0.0,0.0
191,1603140796.0,0.0,0.0,0.0,0.0,0.0
192,1603140796.0,0.0,0.0,0.0,0.0,0.0
193,1603140797.0,0.0,0.0,0.0,0.0,0.0
194,1603140797.0,0.0,0.0,0.0,0.0,0.0
195,1603140797.0,0.0,0.0,0.0,0.0,0.0
196,1603140797.0,0.0,0.0,0.0,0.0,0.0
197,1603140797.0,0.0,0.0,0.0,0.0,0.0
198,1603140797.0,0.0,0.0,0.0,0.0,0.0
199,1603140797.0,0.0,0.0,0.0,0.0,0.0
200,1603140797.0,0.0,0.0,0.0,0.0,0.0
201,1603140797.0,0.0,0.0,0.0,0.0,0.0
202,1603140797.0,0.0,0.0,0.0,0.0,0.0
203,1603140797.0,0.0,0.0,0.0,0.0,0.0
204,1603140797.0,0.0,0.0,0.0,0.0,0.0
205,1603140797.0,0.0,0.0,0.0,0.0,0.0
206,1603140797.0,0.0,0.0,0.0,0.0,0.0
207,1603140797.0,0.0,0.0,0.0,0.0,0.0
208,1603140797.0,0.0,0.0,0.0,0.0,0.0
209,1603140797.0,0.0,0.0,0.0,0.0,0.0
210,1603140797.0,0.0,0.0,0.0,0.0,0.0
211,1603140797.0,0.0,0.0,0.0,0.0,0.0
212,1603140797.0,0.0,0.0,0.0,0.0,0.0
213,1603140798.0,0.0,0.0,0.0,0.0,0.0
214,1603140798.0,0.0,0.0,0.0,0.0,0.0
215,1603140798.0,0.0,0.0,0.0,0.0,0.0
216,1603140798.0,0.0,0.0,0.0,0.0,0.0
217,1603140798.0,0.0,0.0,0.0,0.0,0.0
218,1603140798.0,0.0,0.0,0.0,0.0,0.0
219,1603140798.0,0.0,0.0,0.0,0.0,0.0
220,1603140798.0,0.0,0.0,0.0,0.0,0.0
221,1603140798.0,0.0,0.0,0.0,0.0,0.0
222,1603140798.0,0.0,0.0,0.0,0.0,0.0
223,1603140798.0,0.0,0.0,0.0,0.0,0.0
224,1603140798.0,0.0,0.0,0.0,0.0,0.0
225,1603140798.0,0.0,0.0,0.0,0.0,0.0
226,1603140798.0,0.0,0.0,0.0,0.0,0.0
227,1603140798.0,0.0,0.0,0.0,0.0,0.0
228,1603140798.0,0.0,0.0,0.0,0.0,0.0
229,1603140798.0,0.0,0.0,0.0,0.0,0.0
230,1603140798.0,0.0,0.0,0.0,0.0,0.0
231,1603140798.0,0.0,0.0,0.0,0.0,0.0
232,1603140798.0,0.0,0.0,0.0,0.0,0.0
233,1603140799.0,0.0,0.0,0.0,0.0,0.0
234,1603140799.0,0.0,0.0,0.0,0.0,0.0
235,1603140799.0,0.0,0.0,0.0,0.0,0.0
236,1603140799.0,0.0,0.0,0.0,0.0,0.0
237,1603140799.0,0.0,0.0,0.0,0.0,0.0
238,1603140799.0,0.0,0.0,0.0,0.0,0.0
239,1603140799.0,0.0,0.0,0.0,0.0,0.0
240,1603140799.0,0.0,0.0,0.0,0.0,0.0
241,1603140799.0,0.0,0.0,0.0,0.0,0.0
242,1603140799.0,0.0,0.0,0.0,0.0,0.0
243,1603140799.0,0.0,0.0,0.0,0.0,0.0
244,1603140799.0,0.0,0.0,0.0,0.0,0.0
245,1603140799.0,0.0,0.0,0.0,0.0,0.0
246,1603140799.0,0.0,0.0,0.0,0.0,0.0
247,1603140799.0,0.0,0.0,0.0,0.0,0.0
248,1603140799.0,0.0,0.0,0.0,0.0,0.0
249,1603140799.0,0.0,0.0,0.0,0.0,0.0
250,1603140799.0,0.0,0.0,0.0,0.0,0.0
251,1603140799.0,0.0,0.0,0.0,0.0,0.0
252,1603140799.0,0.0,0.0,0.0,0.0,0.0
253,1603140800.0,0.0,0.0,0.0,0.0,0.0
254,1603140800.0,0.0,0.0,0.0,0.0,0.0
255,1603140800.0,0.0,0.0,0.0,0.0,0.0
256,1603140800.0,0.0,0.0,0.0,0.0,0.0
257,1603140800.0,0.0,0.0,0.0,0.0,0.0
258,1603140800.0,0.0,0.0,0.0,0.0,0.0
259,1603140800.0,0.0,0.0,0.0,0.0,0.0
260,1603140800.0,0.0,0.0,0.0,0.0,0.0
261,1603140800.0,0.0,0.0,0.0,0.0,0.0
262,1603140800.0,0.0,0.0,0.0,0.0,0.0
263,1603140800.0,0.0,0.0,0.0,0.0,0.0
264,1603140800.0,0.0,0.0,0.0,0.0,0.0
265,1603140800.0,0.0,0.0,0.0,0.0,0.0
266,1603140800.0,0.0,0.0,0.0,0.0,0.0
267,1603140800.0,0.0,0.0,0.0,0.0,0.0
268,1603140800.0,0.0,0.0,0.0,0.0,0.0
269,1603140800.0,0.0,0.0,0.0,0.0,0.0
270,1603140800.0,0.0,0.0,0.0,0.0,0.0
271,1603140800.0,0.0,0.0,0.0,0.0,0.0
272,1603140800.0,0.0,0.0,0.0,0.0,0.0
273,1603140801.0,0.0,0.0,0.0,0.0,0.0
274,1603140801.0,0.0,0.0,0.0,0.0,0.0
275,1603140801.0,0.0,0.0,0.0,0.0,0.0
276,1603140801.0,0.0,0.0,0.0,0.0,0.0
277,1603140801.0,0.0,0.0,0.0,0.0,0.0
278,1603140801.0,0.0,0.0,0.0,0.0,0.0
279,1603140801.0,0.0,-0.03600000000000001,0.0,0.03600000000000001,0.0
280,1603140801.0,0.0,-0.07200000000000002,0.0,0.07200000000000002,0.0
281,1603140801.0,0.0,-0.10800000000000003,0.0,0.10800000000000003,0.0
282,1603140801.0,1.0,-0.14400000000000004,-0.1265363707695889,0.14400000000000004,0.0
283,1603140801.0,1.0,-0.18000000000000005,-0.1265363707695889,0.18000000000000005,0.0
284,1603140801.0,1.0,-0.21600000000000005,-0.1265363707695889,0.21600000000000005,0.0
285,1603140801.0,1.0,-0.25200000000000006,-0.1265363707695889,0.25200000000000006,0.0
286,1603140801.0,1.0,-0.2880000000000001,-0.1265363707695889,0.2880000000000001,0.0
287,1603140801.0,1.0,-0.32400000000000007,-0.1265363707695889,0.32400000000000007,0.0
288,1603140801.0,1.0,-0.3600000000000001,-0.1265363707695889,0.3600000000000001,0.0
289,1603140801.0,1.0,-0.39599999999999996,-0.1265363707695889,0.39599999999999996,0.0
290,1603140801.0,1.0,-0.4320000000000001,-0.1265363707695889,0.4320000000000001,0.0
291,1603140801.0,1.0,-0.4680000000000002,-0.1265363707695889,0.4680000000000002,0.0
292,1603140801.0,2.0,-0.5040000000000001,-0.13962634015954636,0.5040000000000001,0.20507618710933373
293,1603140802.0,2.0,-0.54,-0.13962634015954636,0.54,0.20507618710933373
294,1603140802.0,2.0,-0.5760000000000002,-0.13962634015954636,0.5760000000000002,0.20507618710933373
295,1603140802.0,2.0,-0.6120000000000001,-0.13962634015954636,0.6120000000000001,0.20507618710933373
296,1603140802.0,2.0,-0.6480000000000001,-0.13962634015954636,0.6480000000000001,0.20507618710933373
297,1603140802.0,3.0,-0.684,-0.11780972450961724,0.684,0.15707963267948966
298,1603140802.0,3.0,-0.7200000000000002,-0.11780972450961724,0.7200000000000002,0.15707963267948966
299,1603140802.0,3.0,-0.7560000000000001,-0.11780972450961724,0.7560000000000001,0.15707963267948966
300,1603140802.0,3.0,-0.7919999999999999,-0.11780972450961724,0.7919999999999999,0.15707963267948966
301,1603140802.0,3.0,-0.8280000000000002,-0.11780972450961724,0.8280000000000002,0.15707963267948966
302,1603140802.0,4.0,-0.8640000000000002,-0.08726646259971647,0.8640000000000002,0.10035643198967395
303,1603140802.0,4.0,-0.9000000000000001,-0.08726646259971647,0.9000000000000001,0.10035643198967395
304,1603140802.0,4.0,-0.9360000000000004,-0.08726646259971647,0.9360000000000004,0.10035643198967395
305,1603140802.0,4.0,-0.9720000000000001,-0.08726646259971647,0.9720000000000001,0.10035643198967395
306,1603140802.0,4.0,-1.0080000000000002,-0.08726646259971647,1.0080000000000002,0.10035643198967395
307,1603140802.0,5.0,-1.0440000000000003,-0.10471975511965978,1.0440000000000003,0.08726646259971647
308,1603140802.0,5.0,-1.08,-0.10471975511965978,1.08,0.08726646259971647
309,1603140802.0,5.0,-1.116,-0.10471975511965978,1.116,0.08726646259971647
310,1603140802.0,5.0,-1.1520000000000004,-0.10471975511965978,1.1520000000000004,0.08726646259971647
311,1603140802.0,5.0,-1.1880000000000002,-0.10471975511965978,1.1880000000000002,0.08726646259971647
312,1603140802.0,6.0,-1.224,-0.08290313946973066,1.224,0.08290313946973066
313,1603140803.0,6.0,-1.2600000000000002,-0.08290313946973066,1.2600000000000002,0.08290313946973066
314,1603140803.0,6.0,-1.2960000000000003,-0.08290313946973066,1.2960000000000003,0.08290313946973066
315,1603140803.0,6.0,-1.332,-0.08290313946973066,1.332,0.08290313946973066
316,1603140803.0,6.0,-1.368,-0.08290313946973066,1.368,0.08290313946973066
317,1603140803.0,6.0,-1.4040000000000001,-0.08290313946973066,1.4040000000000001,0.08290313946973066
318,1603140803.0,6.0,-1.4400000000000004,-0.08290313946973066,1.4400000000000004,0.08290313946973066
319,1603140803.0,6.0,-1.4760000000000002,-0.08290313946973066,1.4760000000000002,0.08290313946973066
320,1603140803.0,6.0,-1.5120000000000002,-0.08290313946973066,1.5120000000000002,0.08290313946973066
321,1603140803.0,6.0,-1.5480000000000003,-0.08290313946973066,1.5480000000000003,0.08290313946973066
322,1603140803.0,7.0,-1.5839999999999999,-0.19634954084936207,1.5839999999999999,0.1265363707695889
323,1603140803.0,7.0,-1.6200000000000003,-0.19634954084936207,1.6200000000000003,0.1265363707695889
324,1603140803.0,7.0,-1.6560000000000004,-0.19634954084936207,1.6560000000000004,0.1265363707695889
325,1603140803.0,7.0,-1.6920000000000002,-0.19634954084936207,1.6920000000000002,0.1265363707695889
326,1603140803.0,7.0,-1.7280000000000004,-0.19634954084936207,1.7280000000000004,0.1265363707695889
327,1603140803.0,8.0,-1.7640000000000005,-0.2792526803190927,1.7640000000000005,0.13526301702956053
328,1603140803.0,8.0,-1.8000000000000003,-0.2792526803190927,1.8000000000000003,0.13526301702956053
329,1603140803.0,8.0,-1.8360000000000003,-0.2792526803190927,1.8360000000000003,0.13526301702956053
330,1603140803.0,8.0,-1.8720000000000008,-0.2792526803190927,1.8720000000000008,0.13526301702956053
331,1603140803.0,8.0,-1.9080000000000001,-0.2792526803190927,1.9080000000000001,0.13526301702956053
332,1603140803.0,9.0,-1.9440000000000002,-0.545415391248228,1.9440000000000002,0.23125612588924865
333,1603140804.0,9.0,-1.9800000000000006,-0.545415391248228,1.9800000000000006,0.23125612588924865
334,1603140804.0,9.0,-2.0160000000000005,-0.545415391248228,2.0160000000000005,0.23125612588924865
335,1603140804.0,9.0,-2.0520000000000005,-0.545415391248228,2.0520000000000005,0.23125612588924865
336,1603140804.0,9.0,-2.0880000000000005,-0.545415391248228,2.0880000000000005,0.23125612588924865
337,1603140804.0,10.0,-2.124,-0.8115781021773633,2.124,0.3490658503988659
338,1603140804.0,10.0,-2.16,-0.8115781021773633,2.16,0.3490658503988659
339,1603140804.0,10.0,-2.1960000000000006,-0.8115781021773633,2.1960000000000006,0.3490658503988659
340,1603140804.0,10.0,-2.232,-0.8115781021773633,2.232,0.3490658503988659
341,1603140804.0,10.0,-2.2680000000000007,-0.8115781021773633,2.2680000000000007,0.3490658503988659
342,1603140804.0,11.0,-2.3040000000000007,-1.313360262125733,2.3040000000000007,0.6152285613280012
343,1603140804.0,11.0,-2.3400000000000003,-1.313360262125733,2.3400000000000003,0.6152285613280012
344,1603140804.0,11.0,-2.3760000000000003,-1.313360262125733,2.3760000000000003,0.6152285613280012
345,1603140804.0,11.0,-2.4120000000000004,-1.313360262125733,2.4120000000000004,0.6152285613280012
346,1603140804.0,11.0,-2.4480000000000004,-1.313360262125733,2.4480000000000004,0.6152285613280012
347,1603140804.0,12.0,-2.4840000000000004,-1.7496925751243153,2.4840000000000004,0.8115781021773633
348,1603140804.0,12.0,-2.5200000000000005,-1.7496925751243153,2.5200000000000005,0.8115781021773633
349,1603140804.0,12.0,-2.5560000000000005,-1.7496925751243153,2.5560000000000005,0.8115781021773633
350,1603140804.0,12.0,-2.5920000000000005,-1.7496925751243153,2.5920000000000005,0.8115781021773633
351,1603140804.0,12.0,-2.6280000000000006,-1.7496925751243153,2.6280000000000006,0.8115781021773633
352,1603140804.0,13.0,-2.664,-1.9678587316236065,2.664,1.5271630954950384
353,1603140805.0,13.0,-2.7,-1.9678587316236065,2.7,1.5271630954950384
354,1603140805.0,13.0,-2.736,-1.9678587316236065,2.736,1.5271630954950384
355,1603140805.0,13.0,-2.7720000000000007,-1.9678587316236065,2.7720000000000007,1.5271630954950384
356,1603140805.0,13.0,-2.8080000000000003,-1.9678587316236065,2.8080000000000003,1.5271630954950384
357,1603140805.0,14.0,-2.8440000000000007,-1.7758725139042304,2.8440000000000007,1.4704398948052226
358,1603140805.0,14.0,-2.880000000000001,-1.7758725139042304,2.880000000000001,1.4704398948052226
359,1603140805.0,14.0,-2.9160000000000004,-1.7758725139042304,2.9160000000000004,1.4704398948052226
360,1603140805.0,14.0,-2.9520000000000004,-1.7758725139042304,2.9520000000000004,1.4704398948052226
361,1603140805.0,14.0,-2.9880000000000013,-1.7758725139042304,2.9880000000000013,1.4704398948052226
362,1603140805.0,15.0,-3.024,-2.1860248881228976,3.024,2.0420352248333655
363,1603140805.0,15.0,-3.060000000000001,-2.1860248881228976,3.060000000000001,2.0420352248333655
364,1603140805.0,15.0,-3.0960000000000005,-2.1860248881228976,3.0960000000000005,2.0420352248333655
365,1603140805.0,15.0,-3.1320000000000006,-2.1860248881228976,3.1320000000000006,2.0420352248333655
366,1603140805.0,15.0,-3.1679999999999997,-2.1860248881228976,3.1679999999999997,2.0420352248333655
367,1603140805.0,16.0,-3.204,-3.07177948351002,3.204,2.8405233576207713
368,1603140805.0,16.0,-3.2400000000000007,-3.07177948351002,3.2400000000000007,2.8405233576207713
369,1603140805.0,16.0,-3.2760000000000007,-3.07177948351002,3.2760000000000007,2.8405233576207713
370,1603140805.0,16.0,-3.3120000000000007,-3.07177948351002,3.3120000000000007,2.8405233576207713
371,1603140805.0,16.0,-3.348,-3.07177948351002,3.348,2.8405233576207713
372,1603140805.0,17.0,-3.3840000000000003,-2.923426497090502,3.3840000000000003,2.5569073541716927
373,1603140806.0,17.0,-3.4200000000000004,-2.923426497090502,3.4200000000000004,2.5569073541716927
374,1603140806.0,17.0,-3.456000000000001,-2.923426497090502,3.456000000000001,2.5569073541716927
375,1603140806.0,17.0,-3.4920000000000004,-2.923426497090502,3.4920000000000004,2.5569073541716927
376,1603140806.0,17.0,-3.528000000000001,-2.923426497090502,3.528000000000001,2.5569073541716927
377,1603140806.0,18.0,-3.5640000000000005,-2.8797932657906435,3.5640000000000005,3.1110493916798925
378,1603140806.0,18.0,-3.6000000000000005,-2.8797932657906435,3.6000000000000005,3.1110493916798925
379,1603140806.0,18.0,-3.636000000000001,-2.8797932657906435,3.636000000000001,3.1110493916798925
380,1603140806.0,18.0,-3.6720000000000006,-2.8797932657906435,3.6720000000000006,3.1110493916798925
381,1603140806.0,18.0,-3.708,-2.8797932657906435,3.708,3.1110493916798925
382,1603140806.0,19.0,-3.7440000000000015,-3.015056282820204,3.7440000000000015,3.3597588100890845
383,1603140806.0,19.0,-3.7800000000000007,-3.015056282820204,3.7800000000000007,3.3597588100890845
384,1603140806.0,19.0,-3.8160000000000003,-3.015056282820204,3.8160000000000003,3.3597588100890845
385,1603140806.0,19.0,-3.8520000000000016,-3.015056282820204,3.8520000000000016,3.3597588100890845
386,1603140806.0,19.0,-3.8880000000000003,-3.015056282820204,3.8880000000000003,3.3597588100890845
387,1603140806.0,20.0,-3.924000000000001,-3.57356164345839,3.924000000000001,2.901609881440573
388,1603140806.0,20.0,-3.9600000000000013,-3.57356164345839,3.9600000000000013,2.901609881440573
389,1603140806.0,20.0,-3.9960000000000004,-3.57356164345839,3.9960000000000004,2.901609881440573
390,1603140806.0,20.0,-4.032,-3.57356164345839,4.032,2.901609881440573
391,1603140806.0,20.0,-4.0680000000000005,-3.57356164345839,4.0680000000000005,2.901609881440573
392,1603140806.0,21.0,-4.104000000000001,-3.857177646907468,4.104000000000001,3.202679177409595
393,1603140807.0,21.0,-4.140000000000001,-3.857177646907468,4.140000000000001,3.202679177409595
394,1603140807.0,21.0,-4.176000000000001,-3.857177646907468,4.176000000000001,3.202679177409595
395,1603140807.0,21.0,-4.2120000000000015,-3.857177646907468,4.2120000000000015,3.202679177409595
396,1603140807.0,21.0,-4.248,-3.857177646907468,4.248,3.202679177409595
397,1603140807.0,22.0,-4.284000000000002,-4.040437218366873,4.284000000000002,3.695734691097993
398,1603140807.0,22.0,-4.32,-4.040437218366873,4.32,3.695734691097993
399,1603140807.0,22.0,-4.356000000000001,-4.040437218366873,4.356000000000001,3.695734691097993
400,1603140807.0,22.0,-4.392000000000002,-4.040437218366873,4.392000000000002,3.695734691097993
