,ros_time,wheel_meas_index,cmd_right_vel,meas_right_vel,js_right_vel,imu_vel
3462,1604064947078454971,50,0.0,0.0,0.0,-0.006113946437835693
3463,1604064947088491916,50,0.0,0.0,0.0,0.005076824687421322
3464,1604064947098512887,50,0.0,0.0,0.0,-0.00506937550380826
3465,1604064947108509063,50,0.0,0.0,0.0,-0.008523465134203434
3466,1604064947118475914,50,0.0,0.0,0.0,-0.007644295692443848
3467,1604064947128534078,50,0.0,0.0,0.0,0.01107007171958685
3468,1604064947138547897,50,0.0,0.0,0.0,-0.0028178098145872355
3469,1604064947148509025,50,0.0,0.0,0.0,-0.0014618036802858114
3470,1604064947158482074,50,0.0,0.0,0.0,0.0056490302085876465
3471,1604064947168519973,50,0.0,0.0,0.0,0.005219875834882259
3472,1604064947178535938,50,0.0,0.0,0.0,0.0028893351554870605
3473,1604064947188472032,50,0.0,0.0,0.0,0.014552473090589046
3474,1604064947198508977,50,0.0,0.0,0.0,0.006134808994829655
3475,1604064947208488941,50,0.0,0.0,0.0,-0.002706051105633378
3476,1604064947218481063,50,0.0,0.0,0.0,0.0034600503277033567
3477,1604064947228521108,50,0.0,0.0,0.0,0.010393560864031315
3478,1604064947238466024,50,0.0,0.0,0.0,0.005300342570990324
3479,1604064947248516082,50,0.0,0.0,0.0,-0.006951391696929932
3480,1604064947258450984,50,0.0,0.0,0.0,-0.0025004148483276367
3481,1604064947268542051,50,0.0,0.0,0.0,-0.0013023613719269633
3482,1604064947278614044,50,0.0,0.0,0.0,-0.005449354648590088
3483,1604064947288459062,50,0.0,0.0,0.0,-0.00118762266356498
3484,1604064947298536062,50,0.0,0.0,0.0,0.011177362874150276
3485,1604064947308608055,50,0.0,0.0,0.0,-0.006006657611578703
3486,1604064947318455934,50,0.0,0.0,0.0,-0.0005707143573090434
3487,1604064947328516960,50,0.0,0.0,0.0,0.007109344005584717
3488,1604064947338500022,50,0.0,0.0,0.0,0.011372567154467106
3489,1604064947348526000,50,0.0,0.0,0.0,0.0025063755456358194
3490,1604064947358580112,50,0.0,0.0,0.0,0.0006541610928252339
3491,1604064947368483066,50,0.0,0.0,0.0,0.011038780212402344
3492,1604064947378499984,50,0.0,0.0,0.0,-0.00030100345611572266
3493,1604064947388515949,50,0.0,0.0,0.0,0.002625584602355957
3494,1604064947398534059,50,0.0,0.0,0.0,0.008794663473963737
3495,1604064947408586978,50,0.0,0.0,0.0,0.002114475006237626
3496,1604064947418515920,50,0.0,0.0,0.0,0.008974970318377018
3497,1604064947428515911,50,0.0,0.0,0.0,0.004632771480828524
3498,1604064947438509941,50,0.0,0.0,0.0,0.0028207898139953613
3499,1604064947448496103,50,0.0,0.0,0.0,-0.0074803829193115234
3500,1604064947458513021,50,0.0,0.0,0.0,0.002130866050720215
3501,1604064947468640089,50,0.0,0.0,0.0,-0.004254281520843506
3502,1604064947478504896,50,0.0,0.0,0.0,-0.0034794213715940714
3503,1604064947488444089,50,0.0,0.0,0.0,0.01388639211654663
3504,1604064947498491048,50,0.0,0.0,0.0,-0.0050529842264950275
3505,1604064947508493900,50,0.0,0.0,0.0,-0.0032782559283077717
3506,1604064947518455028,50,0.0,0.0,0.0,0.002378225326538086
3507,1604064947528487920,50,0.0,0.0,0.0,-0.01954585313796997
3508,1604064947538528919,50,0.0,0.0,0.0,0.005103647243231535
3509,1604064947548453092,50,0.0,0.0,0.0,0.0008389355498366058
3510,1604064947558496952,50,0.0,0.0,0.0,0.021198391914367676
3511,1604064947568491935,50,0.0,0.0,0.0,-0.0064522032625973225
3512,1604064947578459978,50,0.0,0.0,0.0,0.0070303683169186115
3513,1604064947588473081,50,0.0,0.0,0.0,0.011244416236877441
3514,1604064947598546981,50,0.0,0.0,0.0,0.0035658483393490314
3515,1604064947608494997,50,0.0,0.0,0.0,0.007294117473065853
3516,1604064947618480920,50,0.0,0.0,0.0,0.01639127917587757
3517,1604064947628540039,50,0.0,0.0,0.0,0.015355648472905159
3518,1604064947638535022,50,0.0,0.0,0.0,-0.004442036617547274
3519,1604064947648458957,50,0.0,0.0,0.0,-0.0140532860532403
3520,1604064947658478021,50,0.0,0.0,0.0,-0.0015676021575927734
3521,1604064947668515920,50,0.0,0.0,0.0,-0.000986456754617393
3522,1604064947678467988,50,0.0,0.0,0.0,-0.0036835677456110716
3523,1604064947688472032,50,0.0,0.0,0.0,-0.021488964557647705
3524,1604064947698512077,50,0.0,0.0,0.0,0.007477403152734041
3525,1604064947708492040,50,0.0,0.0,0.0,-0.004225969780236483
3526,1604064947718466997,50,0.0,0.0,0.0,-0.004445016384124756
3527,1604064947728542089,50,0.0,0.0,0.0,-0.0076636685989797115
3528,1604064947738467931,50,0.0,0.0,0.0,-0.008532404899597168
3529,1604064947748538017,50,0.0,0.0,0.0,-0.001296401140280068
3530,1604064947758514881,50,0.0,0.0,0.0,-0.004637241363525391
3531,1604064947768484115,50,0.0,0.0,0.0,-0.008632243610918522
3532,1604064947778472900,50,0.0,0.0,0.0,0.004160404205322266
3533,1604064947788572072,50,0.0,0.0,0.0,0.0008061528787948191
3534,1604064947798506021,50,0.0,0.0,0.0,-0.004282594192773104
3535,1604064947808495044,50,0.0,0.0,0.0,0.002171099418774247
3536,1604064947818490028,50,0.0,0.0,0.0,-0.0025451185647398233
3537,1604064947828510999,50,0.0,0.0,0.0,0.004789233673363924
3538,1604064947838493108,50,0.0,0.0,0.0,-0.0010654330253601074
3539,1604064947848483085,50,0.0,0.0,0.0,-0.0072404746897518635
3540,1604064947858505964,50,0.0,0.0,0.0,-0.008313357830047607
3541,1604064947868482112,50,0.0,0.0,0.0,-0.01937151327729225
3542,1604064947878454923,50,0.0,0.0,0.0,0.007542968261986971
3543,1604064947888494968,50,0.0,0.0,0.0,-0.013065339997410774
3544,1604064947898585081,50,0.0,0.0,0.0,-0.0028952956199645996
3545,1604064947908480882,50,0.0,0.0,0.0,-0.007213652599602938
3546,1604064947918468952,50,0.0,0.0,0.0,-0.0010728836059570312
3547,1604064947928473949,50,0.0,0.0,0.0,0.00289231538772583
3548,1604064947938496112,50,0.0,0.0,0.0,0.006327033042907715
3549,1604064947948455095,50,0.0,0.0,0.0,0.010612605139613152
3550,1604064947958513975,50,0.0,0.0,0.0,0.018484892323613167
3551,1604064947968545913,50,0.0,0.0,0.0,0.0065892948769032955
3552,1604064947978568077,50,0.0,0.0,0.0,0.0016033649444580078
3553,1604064947988457918,50,0.0,0.0,0.0,-0.010564923286437988
3554,1604064947998512983,50,0.0,0.0,0.0,-0.005713106133043766
3555,1604064948008507966,50,0.0,0.0,0.0,-0.015805663540959358
3556,1604064948018515110,50,0.0,0.0,0.0,0.01497119665145874
3557,1604064948028512001,50,0.0,0.0,0.0,-0.003817677963525057
3558,1604064948038640022,50,0.0,0.0,0.0,-0.0013619662495329976
3559,1604064948048481941,50,0.0,0.0,0.0,-0.0038340683095157146
3560,1604064948058505058,50,0.0,0.0,0.0,-0.011301040649414062
3561,1604064948068506002,50,0.0,0.0,0.0,0.0024542214814573526
3562,1604064948078466892,50,0.0,0.0,0.0,-0.015896564349532127
3563,1604064948088460922,50,0.0,0.0,0.0,0.0005036593065597117
3564,1604064948098507881,50,0.0,0.0,0.0,-0.008878111839294434
3565,1604064948108520984,50,0.0,0.0,0.0,0.007225573528558016
3566,1604064948118448972,50,0.0,0.0,0.0,-0.0016927719116210938
3567,1604064948128535032,50,0.0,0.0,0.0,-0.00043362381984479725
3568,1604064948138605117,50,0.0,0.0,0.0,-0.0039026145823299885
3569,1604064948148523092,50,0.0,0.0,0.0,0.005559623707085848
3570,1604064948158483028,50,0.0,0.0,0.0,-0.004331767559051514
3571,1604064948168500900,50,0.0,0.0,0.0,-0.004051626194268465
3572,1604064948178499937,50,0.0,0.0,0.0,-0.007468461990356445
3573,1604064948188460111,50,0.0,0.0,0.0,-0.002692640293389559
3574,1604064948198528051,50,0.0,0.0,0.0,-0.009591877460479736
3575,1604064948208506107,50,0.0,0.0,0.0,-0.029781460762023926
3576,1604064948218502998,50,0.0,0.0,0.0,-0.015181303955614567
3577,1604064948228555917,50,0.0,0.0,0.0,0.0036075713578611612
3578,1604064948238691091,50,0.0,0.0,0.0,0.013618171215057373
3579,1604064948248523950,50,0.0,0.0,0.0,0.008593500591814518
3580,1604064948258457899,50,0.0,0.0,0.0,-0.00535696791484952
3581,1604064948268469095,50,0.0,0.0,0.0,0.007310510613024235
3582,1604064948278521060,50,0.0,0.0,0.0,0.015249849297106266
3583,1604064948288523912,50,0.0,0.0,0.0,-0.009003281593322754
3584,1604064948298620939,50,0.0,0.0,0.0,-0.005888939369469881
3585,1604064948308510065,50,0.0,0.0,0.0,0.00149458646774292
3586,1604064948318451881,50,0.0,0.0,0.0,-0.0016897916793823242
3587,1604064948328697919,50,0.0,0.0,0.0,0.006203353404998779
3588,1604064948338524103,50,0.0,0.0,0.0,0.003996490500867367
3589,1604064948348483085,50,0.0,0.0,0.0,-0.0005379319190979004
3590,1604064948358465909,50,0.0,0.0,0.0,0.003962218761444092
3591,1604064948368474960,50,0.0,0.0,0.0,-0.011365117505192757
3592,1604064948378458023,50,0.0,0.0,0.0,0.008216500282287598
3593,1604064948388473987,50,0.0,0.0,0.0,-0.008092820644378662
3594,1604064948398518085,50,0.0,0.0,0.0,0.007608533371239901
3595,1604064948408495903,50,0.0,0.0,0.0,0.0008359551429748535
3596,1604064948418483972,50,0.0,0.0,0.0,0.009712577797472477
3597,1604064948428514003,50,0.0,0.0,0.0,0.0002697110176086426
3598,1604064948438503026,50,0.0,0.0,0.0,-7.599591481266543e-05
3599,1604064948448507070,50,0.0,0.0,0.0,-0.006908178795129061
3600,1604064948458493947,50,0.0,0.0,0.0,0.0023156404495239258
3601,1604064948468573093,50,0.0,0.0,0.0,-0.008851290680468082
3602,1604064948478456020,50,0.0,0.0,0.0,-0.018794836476445198
3603,1604064948488435983,50,0.0,0.0,0.0,0.0004291535005904734
3604,1604064948498477935,50,0.0,0.0,0.0,-0.009717048145830631
3605,1604064948508481979,50,0.0,0.0,0.0,0.009560584090650082
3606,1604064948518446922,50,0.0,0.0,0.0,-0.008627773262560368
3607,1604064948528660058,50,0.0,0.0,0.0,0.0034913423005491495
3608,1604064948538522005,50,0.0,0.0,0.0,0.00019818545843008906
3609,1604064948548500061,50,0.0,0.0,0.0,0.0028595328330993652
3610,1604064948558475971,50,0.0,0.0,0.0,0.00037252905895002186
3611,1604064948568507909,50,0.0,0.0,0.0,-0.01884848065674305
3612,1604064948578449964,50,0.0,0.0,0.0,-0.0041082510724663734
3613,1604064948588475942,50,0.0,0.0,0.0,0.0010713936062529683
3614,1604064948598526954,50,0.0,0.0,0.0,-0.002412498230114579
3615,1604064948608525991,50,0.0,0.0,0.0,-0.0070095062255859375
3616,1604064948618488073,50,0.0,0.0,0.0,0.010879337787628174
3617,1604064948628529071,50,0.0,0.0,0.0,-0.012813511304557323
3618,1604064948638544082,50,0.0,0.0,0.0,-0.014427307061851025
3619,1604064948648533105,50,0.0,0.0,0.0,0.007833540439605713
3620,1604064948658488035,50,0.0,0.0,0.0,0.008092820644378662
3621,1604064948668550014,50,0.0,0.0,0.0,-0.012673438526690006
3622,1604064948678457975,50,0.0,0.0,0.0,0.0018417834071442485
3623,1604064948688457965,50,0.0,0.0,0.0,-0.012543797492980957
3624,1604064948698483943,50,0.0,0.0,0.0,0.001810491201467812
3625,1604064948708461046,50,0.0,0.0,0.0,-0.0017806888790801167
3626,1604064948718485116,50,0.0,0.0,0.0,0.003698467742651701
3627,1604064948728555917,50,0.0,0.0,0.0,0.0158846378326416
3628,1604064948738527059,50,0.0,0.0,0.0,-0.0077828774228692055
3629,1604064948748514890,50,0.0,0.0,0.0,-0.014346838928759098
3630,1604064948758534908,50,0.0,0.0,0.0,0.006334485020488501
3631,1604064948768459081,50,0.0,0.0,0.0,-0.0061511993408203125
3632,1604064948778441905,50,0.0,0.0,0.0,0.0017061831895262003
3633,1604064948788477897,50,0.0,0.0,0.0,-0.006863475777208805
3634,1604064948798518896,50,0.0,0.0,0.0,-0.011092424392700195
3635,1604064948808505058,50,0.0,0.0,0.0,0.0012606382369995117
3636,1604064948818481922,50,0.0,0.0,0.0,0.0028908252716064453
3637,1604064948828516960,50,0.0,0.0,0.0,-0.003981589339673519
3638,1604064948838613986,50,0.0,0.0,0.0,-0.012452901341021061
3639,1604064948848464965,50,0.0,0.0,0.0,0.0025957825127989054
3640,1604064948858448028,50,0.0,0.0,0.0,-0.0033169984817504883
3641,1604064948868470907,50,0.0,0.0,0.0,-0.0044599175453186035
3642,1604064948878494024,50,0.0,0.0,0.0,0.0034719700925052166
3643,1604064948888463973,50,0.0,0.0,0.0,0.0004783273034263402
3644,1604064948898508071,50,0.0,0.0,0.0,-0.0051110973581671715
3645,1604064948908473014,50,0.0,0.0,0.0,0.006534159183502197
3646,1604064948918509960,50,0.0,0.0,0.0,0.01173466257750988
3647,1604064948928584098,50,0.0,0.0,0.0,-0.015889108180999756
3648,1604064948938508987,50,0.0,0.0,0.0,-0.004056096542626619
3649,1604064948948508024,50,0.0,0.0,0.0,0.002346932888031006
3650,1604064948958524942,50,0.0,0.0,0.0,0.0050023202784359455
3651,1604064948968481063,50,0.0,0.0,0.0,0.010605156421661377
3652,1604064948978506088,50,0.0,0.0,0.0,-0.012621283531188965
3653,1604064948988456964,50,0.0,0.0,0.0,-0.0016793610993772745
3654,1604064948998528003,50,0.0,0.0,0.0,-0.0022366640623658895
3655,1604064949008526086,50,0.0,0.0,0.0,-0.0017181038856506348
3656,1604064949018461942,50,0.0,0.0,0.0,-0.003986059688031673
3657,1604064949028489112,50,0.0,0.0,0.0,-0.013408065773546696
3658,1604064949038527965,50,0.0,0.0,0.0,-0.006350875366479158
3659,1604064949048491001,50,0.0,0.0,0.0,0.0028371810913085938
3660,1604064949058501958,50,0.0,0.0,0.0,0.0017195940017700195
3661,1604064949068519115,50,0.0,0.0,0.0,-0.010108948685228825
3662,1604064949078448057,50,0.0,0.0,0.0,-0.0004023313522338867
3663,1604064949088510036,50,0.0,0.0,0.0,0.005993248429149389
3664,1604064949098500013,50,0.0,0.0,0.0,-0.005212425719946623
3665,1604064949108546018,50,0.0,0.0,0.0,-0.003062188159674406
3666,1604064949118457078,50,0.0,0.0,0.0,0.00011324883962515742
3667,1604064949128506898,50,0.0,0.0,0.0,0.0016778710996732116
3668,1604064949138588905,50,0.0,0.0,0.0,-0.01614093780517578
3669,1604064949148542881,50,0.0,0.0,0.0,-0.0029727816581726074
3670,1604064949158540964,50,0.0,0.0,0.0,-0.0016599897062405944
3671,1604064949168478012,50,0.0,0.0,0.0,-0.006929040886461735
3672,1604064949178486108,50,0.0,0.0,0.0,0.0041320910677313805
3673,1604064949188518047,50,0.0,0.0,0.0,0.019499657675623894
3674,1604064949198652982,50,0.0,0.0,0.0,0.01383274793624878
3675,1604064949208483934,50,0.0,0.0,0.0,0.0004366040520835668
3676,1604064949218482971,50,0.0,0.0,0.0,0.00718235969543457
3677,1604064949228487014,50,0.0,0.0,0.0,0.002402067184448242
3678,1604064949238480091,50,0.0,0.0,0.0,0.005650520324707031
3679,1604064949248471021,50,0.0,0.0,0.0,0.00560730742290616
3680,1604064949258472919,50,0.0,0.0,0.0,-0.006744266487658024
3681,1604064949268507957,50,0.0,0.0,0.0,-0.01622140221297741
3682,1604064949278459072,50,0.0,0.0,0.0,0.004534423816949129
3683,1604064949288518905,50,0.0,0.0,0.0,0.00758320139721036
3684,1604064949298507928,50,0.0,0.0,0.0,-0.00880509614944458
3685,1604064949308481931,50,0.0,0.0,0.0,-0.005549191497266293
3686,1604064949318434953,50,0.0,0.0,0.0,-1.7881393432617188e-05
3687,1604064949328490018,50,0.0,0.0,0.0,-0.005091726779937744
3688,1604064949338493108,50,0.0,0.0,0.0,-0.022965671494603157
3689,1604064949348474025,50,0.0,0.0,0.0,0.00034719708492048085
3690,1604064949358529090,50,0.0,0.0,0.0,0.0003263354010414332
3691,1604064949368505001,50,0.0,0.0,0.0,-0.004407763946801424
3692,1604064949378490924,50,0.0,0.0,0.0,0.004801154136657715
3693,1604064949388533115,50,0.0,0.0,0.0,-0.004087388049811125
3694,1604064949398557901,50,0.0,0.0,0.0,-0.009991229511797428
3695,1604064949408458948,50,0.0,0.0,0.0,-0.008630752563476562
3696,1604064949418457984,50,0.0,0.0,0.0,0.00017434358596801758
3697,1604064949428574085,50,0.0,0.0,0.0,-0.010232627391815186
3698,1604064949438496112,50,0.0,0.0,0.0,-0.00021457673574332148
3699,1604064949448498964,50,0.0,0.0,0.0,-0.008207559585571289
3700,1604064949458520889,50,0.0,0.0,0.0,-0.012134014628827572
3701,1604064949468709945,50,0.0,0.0,0.0,-0.003887713188305497
3702,1604064949478485107,50,0.0,0.0,0.0,0.006636977195739746
3703,1604064949488492965,50,0.0,0.0,0.0,-0.0032544140703976154
3704,1604064949498524904,50,0.0,0.0,0.0,-0.007461010944098234
3705,1604064949508496046,50,0.0,0.0,0.0,-0.01013725996017456
3706,1604064949518495082,50,0.0,0.0,0.0,-0.00017583371663931757
3707,1604064949528505086,50,0.0,0.0,0.0,-0.009754300117492676
3708,1604064949538652896,50,0.0,0.0,0.0,-0.010192394256591797
3709,1604064949548517942,50,0.0,0.0,0.0,0.0016033650608733296
3710,1604064949558506011,50,0.0,0.0,0.0,-0.008577108383178711
3711,1604064949568491935,50,0.0,0.0,0.0,-0.0017151240026578307
3712,1604064949578524112,50,0.0,0.0,0.0,-0.0066638002172112465
3713,1604064949588479042,50,0.0,0.0,0.0,0.0019028786337003112
3714,1604064949598505973,50,0.0,0.0,0.0,-0.02288222871720791
3715,1604064949608480930,50,0.0,0.0,0.0,-7.152558100642636e-05
3716,1604064949618500947,50,0.0,0.0,0.0,-0.0054091219790279865
3717,1604064949628609895,50,0.0,0.0,0.0,-0.005875527858734131
3718,1604064949638540029,50,0.0,0.0,0.0,-0.004725157283246517
3719,1604064949648550033,50,0.0,0.0,0.0,-0.011804699897766113
3720,1604064949658601045,50,0.0,0.0,0.0,0.00393986701965332
3721,1604064949668576002,50,0.0,0.0,0.0,-0.00370293902233243
3722,1604064949678508996,50,0.0,0.0,0.0,-0.003388524055480957
3723,1604064949688676118,50,0.0,0.0,0.0,-0.0005409121513366699
3724,1604064949698633909,50,0.0,0.0,0.0,0.02631843090057373
3725,1604064949708498954,50,0.0,0.0,0.0,-0.011393428780138493
3726,1604064949718558073,50,0.0,0.0,0.0,0.004298985004425049
3727,1604064949728591918,50,0.0,0.0,0.0,-0.0012233853340148926
3728,1604064949738521099,50,0.0,0.0,0.0,0.0067040338180959225
3729,1604064949748559951,50,0.0,0.0,0.0,-0.010697543621063232
3730,1604064949758589982,50,0.0,0.0,0.0,0.00095367431640625
3731,1604064949768747091,50,0.0,0.0,0.0,-0.003948807716369629
3732,1604064949778512954,50,0.0,0.0,0.0,-0.015844404697418213
3733,1604064949788623094,50,0.0,0.0,0.0,0.00976026151329279
3734,1604064949798598051,50,0.0,0.0,0.0,-0.005139410961419344
3735,1604064949808502912,50,0.0,0.0,0.0,-0.004169344902038574
3736,1604064949818557977,50,0.0,0.0,0.0,0.002759695053100586
3737,1604064949828493118,50,0.0,0.0,0.0,0.012598929926753044
3738,1604064949838552951,50,0.0,0.0,0.0,0.0008299947949126363
3739,1604064949848582029,50,0.0,0.0,0.0,0.004497170448303223
3740,1604064949858625888,50,0.0,0.0,0.0,0.012433528900146484
3741,1604064949868706941,50,0.0,0.0,0.0,-0.0075981030240654945
3742,1604064949878624916,50,0.0,0.0,0.0,0.007903575897216797
3743,1604064949888808965,50,0.0,0.0,0.0,-0.014214218594133854
3744,1604064949898492097,50,0.0,0.0,0.0,-0.00991970393806696
3745,1604064949908498048,50,0.0,0.0,0.0,0.017054378986358643
3746,1604064949918534994,50,0.0,0.0,0.0,0.011675059795379639
3747,1604064949928554058,50,0.0,0.0,0.0,-0.014002620242536068
3748,1604064949938803911,50,0.0,0.0,0.0,-0.0045001511462032795
3749,1604064949948605060,50,0.0,0.0,0.0,-0.012561678886413574
3750,1604064949958515882,50,0.0,0.0,0.0,-0.0097885737195611
3751,1604064949968532085,50,0.0,0.0,0.0,-0.009088217280805111
3752,1604064949978528976,50,0.0,0.0,0.0,0.010052324272692204
3753,1604064949988562107,50,0.0,0.0,0.0,-0.015735626220703125
3754,1604064949998558998,50,0.0,0.0,0.0,-0.02163499779999256
3755,1604064950008574962,50,0.0,0.0,0.0,0.016088783740997314
3756,1604064950018572092,50,0.0,0.0,0.0,8.493662608088925e-05
3757,1604064950028659105,50,0.0,0.0,0.0,0.008372962474822998
3758,1604064950038485050,50,0.0,0.0,0.0,-0.00294148875400424
3759,1604064950048474073,50,0.0,0.0,0.0,0.006426871754229069
3760,1604064950058495998,50,0.0,0.0,0.0,0.01251995749771595
3761,1604064950068552970,50,0.0,0.0,0.0,-0.012777745723724365
3762,1604064950078465938,50,0.0,0.0,0.0,-0.0012621283531188965
3763,1604064950088504076,50,0.0,0.0,0.0,0.003677607048302889
3764,1604064950098464012,50,0.0,0.0,0.0,0.0011652709217742085
3765,1604064950108491897,50,0.0,0.0,0.0,0.010147691704332829
3766,1604064950118511915,50,0.0,0.0,0.0,-0.014728309586644173
3767,1604064950128503084,50,0.0,0.0,0.0,-0.012311342172324657
3768,1604064950138529062,50,0.0,0.0,0.0,-0.0007361174211837351
3769,1604064950148480892,50,0.0,0.0,0.0,0.00617951201274991
3770,1604064950158472061,50,0.0,0.0,0.0,0.0011324882507324219
3771,1604064950168464899,50,0.0,0.0,0.0,0.005614757537841797
3772,1604064950178508043,50,0.0,0.0,0.0,0.007691978942602873
3773,1604064950188477039,50,0.0,0.0,0.0,0.019097330048680305
3774,1604064950198538064,50,0.0,0.0,0.0,-0.010561944916844368
3775,1604064950208549022,50,0.0,0.0,0.0,-0.013130903244018555
3776,1604064950218492031,50,0.0,0.0,0.0,-0.0066682700999081135
3777,1604064950228485107,50,0.0,0.0,0.0,0.0057846312411129475
3778,1604064950238528966,50,0.0,0.0,0.0,0.0015914443647488952
3779,1604064950248570919,50,0.0,0.0,0.0,0.01843869686126709
3780,1604064950258690118,50,0.0,0.0,0.0,-0.002925098640844226
3781,1604064950268579006,50,0.0,0.0,0.0,-0.003705919487401843
3782,1604064950278597116,50,0.0,0.0,0.0,0.009347498416900635
3783,1604064950288470029,50,0.0,0.0,0.0,-0.017532706260681152
3784,1604064950298496007,50,0.0,0.0,0.0,-0.01413673348724842
3785,1604064950308480978,50,0.0,0.0,0.0,-0.010810794308781624
3786,1604064950318454027,50,0.0,0.0,0.0,0.00184625422116369
3787,1604064950328675031,50,0.0,0.0,0.0,-0.005324184894561768
3788,1604064950338500022,50,0.0,0.0,0.0,-0.008673966862261295
3789,1604064950348481893,50,0.0,0.0,0.0,0.007055698893964291
3790,1604064950358478069,50,0.0,0.0,0.0,-0.0033780939411371946
3791,1604064950368518114,50,0.0,0.0,0.0,-0.0010713934898376465
3792,1604064950378496885,50,0.0,0.0,0.0,0.0018447635229676962
3793,1604064950388484954,50,0.0,0.0,0.0,0.01751929521560669
3794,1604064950398524045,50,0.0,0.0,0.0,-0.008942186832427979
3795,1604064950408569097,50,0.0,0.0,0.0,-0.009129942394793034
3796,1604064950418492078,50,0.0,0.0,0.0,-0.012780725955963135
3797,1604064950428556919,50,0.0,0.0,0.0,0.008039174601435661
3798,1604064950438543081,50,0.0,0.0,0.0,0.0014588239137083292
3799,1604064950448507070,50,0.0,0.0,0.0,-0.00546574592590332
3800,1604064950458476066,50,0.0,0.0,0.0,0.00566840311512351
3801,1604064950468487024,50,0.0,0.0,0.0,-0.007168948650360107
3802,1604064950478651046,50,0.0,0.0,0.0,-0.004264712333679199
3803,1604064950488498926,50,0.0,0.0,0.0,-0.011026859283447266
3804,1604064950498498916,50,0.0,0.0,0.0,-0.02743750810623169
3805,1604064950508467912,50,0.0,0.0,0.0,-0.007688998710364103
3806,1604064950518479108,50,0.0,0.0,0.0,0.0018537043360993266
3807,1604064950528490066,50,0.0,0.0,0.0,0.0022694470826536417
3808,1604064950538538932,50,0.0,0.0,0.0,0.0051721930503845215
3809,1604064950548496961,50,0.0,0.0,0.0,-0.0024110078811645508
3810,1604064950558473110,50,0.0,0.0,0.0,-0.01798570342361927
3811,1604064950568532943,50,0.0,0.0,0.0,0.0013589856680482626
3812,1604064950578547000,50,0.0,0.0,0.0,0.0037744641304016113
3813,1604064950588470935,50,0.0,0.0,0.0,0.005018710624426603
3814,1604064950598498106,50,0.0,0.0,0.0,-0.009945034980773926
3815,1604064950608510971,50,0.0,0.0,0.0,-0.003919005393981934
3816,1604064950618494987,50,0.0,0.0,0.0,0.005194543860852718
3817,1604064950628519058,50,0.0,0.0,0.0,0.003936887253075838
3818,1604064950638663053,50,0.0,0.0,0.0,0.0018537044525146484
3819,1604064950648489952,50,0.0,0.0,0.0,0.00024735930492170155
3820,1604064950658461093,50,0.0,0.0,0.0,0.01582801342010498
3821,1604064950668514966,50,0.0,0.0,0.0,0.0011965633602812886
3822,1604064950678493976,50,0.0,0.0,0.0,-0.01357197854667902
3823,1604064950688463926,50,0.0,0.0,0.0,-0.00022351741790771484
3824,1604064950698471069,50,0.0,0.0,0.0,0.0027358534280210733
3825,1604064950708478927,50,0.0,0.0,0.0,0.0014469028683379292
3826,1604064950718463897,50,0.0,0.0,0.0,0.001551210880279541
3827,1604064950728471994,50,0.0,0.0,0.0,0.016805529594421387
3828,1604064950738480091,50,0.0,0.0,0.0,-0.014702975749969482
3829,1604064950748507976,50,0.0,0.0,0.0,-0.011156498454511166
3830,1604064950758490085,50,0.0,0.0,0.0,-0.007358193397521973
3831,1604064950768522024,50,0.0,0.0,0.0,0.0024631619453430176
3832,1604064950778502941,50,0.0,0.0,0.0,-0.0055998568423092365
3833,1604064950788475036,50,0.0,0.0,0.0,-0.011420249938964844
3834,1604064950798496961,50,0.0,0.0,0.0,-0.0009998681489378214
3835,1604064950808696985,50,0.0,0.0,0.0,0.01262575201690197
3836,1604064950818527936,50,0.0,0.0,0.0,0.01650899462401867
3837,1604064950828488111,50,0.0,0.0,0.0,-0.007463992573320866
3838,1604064950838485002,50,0.0,0.0,0.0,-0.013259056024253368
3839,1604064950848540067,50,0.0,0.0,0.0,0.000286102294921875
3840,1604064950858483076,50,0.0,0.0,0.0,0.006827712059020996
3841,1604064950868503093,50,0.0,0.0,0.0,0.0012412667274475098
3842,1604064950878537893,50,0.0,0.0,0.0,-0.005586446262896061
3843,1604064950888700962,50,0.0,0.0,0.0,0.008612871170043945
3844,1604064950898495912,50,0.0,0.0,0.0,0.0045254831202328205
3845,1604064950908535003,50,0.0,0.0,0.0,0.003205240238457918
3846,1604064950918468952,50,0.0,0.0,0.0,-0.007085502613335848
3847,1604064950928483009,50,0.0,0.0,0.0,-0.010019541718065739
3848,1604064950938482999,50,0.0,0.0,0.0,0.00031888484954833984
3849,1604064950948544025,50,0.0,0.0,0.0,-0.0004261732683517039
3850,1604064950958491086,50,0.0,0.0,0.0,0.0018209218978881836
3851,1604064950968513011,50,0.0,0.0,0.0,-0.022055210545659065
3852,1604064950978496074,50,0.0,0.0,0.0,-0.0029981136322021484
3853,1604064950988508939,50,0.0,0.0,0.0,-0.000527501106262207
3854,1604064950998481035,50,0.0,0.0,0.0,0.00020116566156502813
3855,1604064951008477926,50,0.0,0.0,0.0,-0.013582411222159863
3856,1604064951018491029,50,0.0,0.0,0.0,0.010846556164324284
3857,1604064951028479099,50,0.0,0.0,0.0,-0.00359266996383667
3858,1604064951038549900,50,0.0,0.0,0.0,-0.0075981030240654945
3859,1604064951048504114,50,0.0,0.0,0.0,0.014512243680655956
3860,1604064951058479070,50,0.0,0.0,0.0,-0.0007331371889449656
3861,1604064951068500041,50,0.0,0.0,0.0,0.008645654655992985
