,ros_time,wheel_meas_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel
4849,1603300767403044939,906,6.609333333333333,5.462880558742252,0.05733333333333368,1.1213740444063567
4850,1603300767453119993,906,6.645333333333333,5.462880558742252,0.021333333333333204,1.1213740444063567
4851,1603300767503099918,906,6.681333333333334,5.462880558742252,-0.014666666666666533,1.1213740444063567
4852,1603300767553109884,906,6.717333333333334,5.462880558742252,-0.05066666666666701,1.1213740444063567
4853,1603300767603178977,906,6.753333333333331,5.462880558742252,-0.08666666666666453,1.1213740444063567
4854,1603300767653088092,907,6.789333333333335,5.842489671051018,-0.12266666666666723,1.0777408131064985
4855,1603300767703016996,907,6.825333333333332,5.842489671051018,-0.15866666666666548,1.0777408131064985
4856,1603300767752983093,907,6.861333333333333,5.842489671051018,-0.19466666666666596,1.0777408131064985
4857,1603300767802974939,907,6.897333333333335,5.842489671051018,-0.23066666666666866,1.0777408131064985
4858,1603300767853039979,907,6.933333333333334,5.842489671051018,-0.26666666666666616,1.0777408131064985
4859,1603300767902997016,908,6.969333333333333,6.1086523819801535,-0.3026666666666659,0.6806784082777885
4860,1603300767953041076,908,7.0053333333333345,6.1086523819801535,-0.3386666666666671,0.6806784082777885
4861,1603300768003074884,908,7.041333333333334,6.1086523819801535,-0.37466666666666687,0.6806784082777885
4862,1603300768053091049,908,7.077333333333331,6.1086523819801535,-0.4106666666666644,0.6806784082777885
4863,1603300768103133916,908,7.113333333333335,6.1086523819801535,-0.4466666666666678,0.6806784082777885
4864,1603300768153085947,909,7.149333333333332,5.929756133650734,-0.48266666666666536,0.5410520681182421
4865,1603300768203082084,909,7.1853333333333325,5.929756133650734,-0.5186666666666666,0.5410520681182421
4866,1603300768253276109,909,7.221333333333333,5.929756133650734,-0.5546666666666663,0.5410520681182421
4867,1603300768303206920,909,7.257333333333333,5.929756133650734,-0.5906666666666668,0.5410520681182421
4868,1603300768353070020,909,7.293333333333334,5.929756133650734,-0.6266666666666673,0.5410520681182421
4869,1603300768403034925,910,7.329333333333334,6.209008813969827,-0.662666666666667,0.11780972450961724
4870,1603300768453069925,910,7.365333333333334,6.209008813969827,-0.6986666666666674,0.11780972450961724
4871,1603300768503074884,910,7.401333333333333,6.209008813969827,-0.734666666666665,0.11780972450961724
4872,1603300768553091049,910,7.437333333333335,6.209008813969827,-0.7706666666666684,0.11780972450961724
4873,1603300768603027105,910,7.473333333333334,6.209008813969827,-0.806666666666666,0.11780972450961724
4874,1603300768652991056,911,7.509333333333332,6.693337681398254,-0.8426666666666657,-0.06981317007977318
4875,1603300768702989101,911,7.545333333333333,6.693337681398254,-0.8786666666666662,-0.06981317007977318
4876,1603300768753012895,911,7.581333333333333,6.693337681398254,-0.9146666666666666,-0.06981317007977318
4877,1603300768803173065,911,7.6173333333333355,6.693337681398254,-0.9506666666666679,-0.06981317007977318
4878,1603300768853091955,911,7.653333333333334,6.693337681398254,-0.9866666666666676,-0.06981317007977318
4879,1603300768903182983,912,7.689333333333334,6.671521065748324,-1.0226666666666673,-0.18762289458939044
4880,1603300768953052043,912,7.7253333333333325,6.671521065748324,-1.0586666666666655,-0.18762289458939044
4881,1603300769003245115,912,7.761333333333335,6.671521065748324,-1.0946666666666682,-0.18762289458939044
4882,1603300769053034067,912,7.7973333333333334,6.671521065748324,-1.1306666666666665,-0.18762289458939044
4883,1603300769103003978,912,7.833333333333334,6.671521065748324,-1.166666666666667,-0.18762289458939044
4884,1603300769153000116,913,7.869333333333333,6.710790973918197,-1.202666666666666,-0.29670597283903605
4885,1603300769203017950,913,7.905333333333333,6.710790973918197,-1.2386666666666672,-0.29670597283903605
4886,1603300769253047943,913,7.941333333333333,6.710790973918197,-1.2746666666666648,-0.29670597283903605
4887,1603300769303040027,913,7.977333333333334,6.710790973918197,-1.3106666666666682,-0.29670597283903605
4888,1603300769353039979,913,8.013333333333334,6.710790973918197,-1.3466666666666671,-0.29670597283903605
4889,1603300769403036117,914,8.049333333333333,6.91586716102753,-1.3826666666666654,-0.44505895925855404
4890,1603300769453010082,914,8.085333333333336,6.91586716102753,-1.418666666666669,-0.44505895925855404
4891,1603300769502985954,914,8.121333333333334,6.91586716102753,-1.4546666666666663,-0.44505895925855404
4892,1603300769553009033,914,8.157333333333336,6.91586716102753,-1.4906666666666677,-0.44505895925855404
4893,1603300769603024959,914,8.193333333333335,6.91586716102753,-1.5266666666666673,-0.44505895925855404
4894,1603300769653022050,915,8.229333333333333,7.299839596466283,-1.5626666666666664,-0.4930555136883981
4895,1603300769703002929,915,8.265333333333333,7.299839596466283,-1.5986666666666653,-0.4930555136883981
4896,1603300769752999067,915,8.301333333333334,7.299839596466283,-1.6346666666666674,-0.4930555136883981
4897,1603300769802992105,915,8.337333333333332,7.299839596466283,-1.6706666666666647,-0.4930555136883981
4898,1603300769853024959,915,8.373333333333335,7.299839596466283,-1.706666666666669,-0.4930555136883981
4899,1603300769903039932,916,8.409333333333334,7.613998861825262,-1.7426666666666666,-0.5715953300281429
4900,1603300769953036069,916,8.44533333333333,7.613998861825262,-1.7786666666666633,-0.5715953300281429
4901,1603300770003022909,916,8.481333333333334,7.613998861825262,-1.8146666666666667,-0.5715953300281429
4902,1603300770053026914,916,8.517333333333331,7.613998861825262,-1.850666666666665,-0.5715953300281429
4903,1603300770103033065,916,8.553333333333335,7.613998861825262,-1.8866666666666676,-0.5715953300281429
4904,1603300770153043031,917,8.589333333333332,8.146324283683533,-1.9226666666666645,-0.8901179185171081
4905,1603300770203013896,917,8.625333333333336,8.146324283683533,-1.9586666666666686,-0.8901179185171081
4906,1603300770252998113,917,8.661333333333333,8.146324283683533,-1.9946666666666661,-0.8901179185171081
4907,1603300770303004980,917,8.697333333333335,8.146324283683533,-2.030666666666669,-0.8901179185171081
4908,1603300770353003025,917,8.733333333333334,8.146324283683533,-2.0666666666666673,-0.8901179185171081
4909,1603300770402981042,918,8.769333333333332,8.124507668033605,-2.1026666666666647,-1.1257373675363425
4910,1603300770453003883,918,8.805333333333335,8.124507668033605,-2.1386666666666674,-1.1257373675363425
4911,1603300770503016948,918,8.841333333333337,8.124507668033605,-2.174666666666671,-1.1257373675363425
4912,1603300770553002119,918,8.877333333333336,8.124507668033605,-2.2106666666666683,-1.1257373675363425
4913,1603300770603046894,918,8.913333333333332,8.124507668033605,-2.2466666666666653,-1.1257373675363425
4914,1603300770653014898,919,8.949333333333332,8.377580409572781,-2.2826666666666635,-1.2871803233458181
4915,1603300770703053951,919,8.985333333333333,8.377580409572781,-2.318666666666666,-1.2871803233458181
4916,1603300770753104925,919,9.021333333333335,8.377580409572781,-2.354666666666669,-1.2871803233458181
4917,1603300770803040027,919,9.057333333333334,8.377580409572781,-2.3906666666666676,-1.2871803233458181
4918,1603300770852986097,919,9.093333333333334,8.377580409572781,-2.4266666666666654,-1.2871803233458181
4919,1603300770902992963,920,9.129333333333335,8.456120225912526,-2.4626666666666686,-1.7627825445142729
4920,1603300770952986001,920,9.165333333333333,8.456120225912526,-2.4986666666666655,-1.7627825445142729
4921,1603300771002984046,920,9.20133333333333,8.456120225912526,-2.534666666666663,-1.7627825445142729
4922,1603300771052975893,920,9.237333333333337,8.456120225912526,-2.570666666666671,-1.7627825445142729
4923,1603300771103066921,920,9.273333333333337,8.456120225912526,-2.606666666666669,-1.7627825445142729
4924,1603300771153042078,921,9.309333333333333,9.280788297479848,-2.642666666666666,-1.9460421159736774
4925,1603300771203114986,921,9.345333333333333,9.280788297479848,-2.6786666666666656,-1.9460421159736774
4926,1603300771253134012,921,9.381333333333334,9.280788297479848,-2.714666666666667,-1.9460421159736774
4927,1603300771303136110,921,9.417333333333332,9.280788297479848,-2.7506666666666644,-1.9460421159736774
4928,1603300771353096961,921,9.453333333333335,9.280788297479848,-2.786666666666667,-1.9460421159736774
4929,1603300771403105974,922,9.489333333333335,9.333148175039677,-2.822666666666666,-2.0856684561332237
4930,1603300771453129053,922,9.525333333333336,9.333148175039677,-2.8586666666666694,-2.0856684561332237
4931,1603300771503120899,922,9.561333333333335,9.333148175039677,-2.894666666666667,-2.0856684561332237
4932,1603300771553044080,922,9.597333333333331,9.333148175039677,-2.9306666666666645,-2.0856684561332237
4933,1603300771603126049,922,9.633333333333333,9.333148175039677,-2.9666666666666663,-2.0856684561332237
4934,1603300771653119087,923,9.669333333333336,9.416051314509408,-3.002666666666669,-2.430370983402104
4935,1603300771703097105,923,9.705333333333336,9.416051314509408,-3.038666666666668,-2.430370983402104
4936,1603300771753077983,923,9.741333333333333,9.416051314509408,-3.0746666666666655,-2.430370983402104
4937,1603300771803164958,923,9.777333333333335,9.416051314509408,-3.110666666666668,-2.430370983402104
4938,1603300771853136062,923,9.813333333333333,9.416051314509408,-3.146666666666665,-2.430370983402104
4939,1603300771903140068,924,9.84933333333333,9.101892049150429,-3.1826666666666643,-2.652900463031381
4940,1603300771953123092,924,9.885333333333334,9.101892049150429,-3.218666666666666,-2.652900463031381
4941,1603300772003124952,924,9.921333333333337,9.101892049150429,-3.254666666666669,-2.652900463031381
4942,1603300772053109884,924,9.957333333333336,9.101892049150429,-3.290666666666668,-2.652900463031381
4943,1603300772103100061,924,9.993333333333332,9.101892049150429,-3.3266666666666644,-2.652900463031381
4944,1603300772153157949,925,10.029333333333335,9.206611804270088,-3.362666666666668,-2.6834437249412817
4945,1603300772203131914,925,10.065333333333333,9.206611804270088,-3.3986666666666654,-2.6834437249412817
4946,1603300772253070116,925,10.101333333333335,9.206611804270088,-3.4346666666666676,-2.6834437249412817
4947,1603300772303086042,925,10.137333333333332,9.206611804270088,-3.470666666666665,-2.6834437249412817
4948,1603300772353077888,925,10.173333333333336,9.206611804270088,-3.5066666666666686,-2.6834437249412817
4949,1603300772403103113,926,10.209333333333333,9.228428419920018,-3.542666666666666,-2.478367537831948
4950,1603300772453068971,926,10.245333333333331,9.228428419920018,-3.5786666666666633,-2.478367537831948
4951,1603300772503070116,926,10.281333333333327,9.228428419920018,-3.614666666666661,-2.478367537831948
4952,1603300772553060054,926,10.317333333333336,9.228428419920018,-3.6506666666666687,-2.478367537831948
4953,1603300772603091001,926,10.353333333333333,9.228428419920018,-3.6866666666666665,-2.478367537831948
4954,1603300772653059005,927,10.389333333333333,9.180431865490174,-3.7226666666666652,-3.1590459461097367
4955,1603300772703093051,927,10.425333333333338,9.180431865490174,-3.75866666666667,-3.1590459461097367
4956,1603300772753082990,927,10.461333333333334,9.180431865490174,-3.794666666666668,-3.1590459461097367
4957,1603300772803057909,927,10.49733333333333,9.180431865490174,-3.830666666666664,-3.1590459461097367
4958,1603300772853076934,927,10.533333333333335,9.180431865490174,-3.866666666666667,-3.1590459461097367
4959,1603300772903074026,928,10.533333333333335,10.101093045917182,-3.866666666666667,-3.294308963139297
4960,1603300772953142881,928,10.533333333333335,10.101093045917182,-3.866666666666667,-3.294308963139297
4961,1603300773003096103,928,10.533333333333335,10.101093045917182,-3.866666666666667,-3.294308963139297
4962,1603300773053113937,928,10.533333333333335,10.101093045917182,-3.866666666666667,-3.294308963139297
4963,1603300773103106021,928,10.533333333333335,10.101093045917182,-3.866666666666667,-3.294308963139297
4964,1603300773153094053,929,10.533333333333335,9.385508052599507,-3.866666666666667,-3.844087677517511
4965,1603300773203121900,929,10.533333333333335,9.385508052599507,-3.866666666666667,-3.844087677517511
4966,1603300773253073930,929,10.533333333333335,9.385508052599507,-3.866666666666667,-3.844087677517511
4967,1603300773303123950,929,10.533333333333335,9.385508052599507,-3.866666666666667,-3.844087677517511
4968,1603300773353104114,929,10.533333333333335,9.385508052599507,-3.866666666666667,-3.844087677517511
4969,1603300773403059959,930,10.533333333333335,8.896815862041095,-3.866666666666667,-3.8528143237774826
4970,1603300773453088998,930,10.533333333333335,8.896815862041095,-3.866666666666667,-3.8528143237774826
4971,1603300773503071069,930,10.533333333333335,8.896815862041095,-3.866666666666667,-3.8528143237774826
4972,1603300773553081035,930,10.533333333333335,8.896815862041095,-3.866666666666667,-3.8528143237774826
4973,1603300773603053092,930,10.533333333333335,8.896815862041095,-3.866666666666667,-3.8528143237774826
4974,1603300773653110027,931,10.533333333333335,9.075712110370514,-3.866666666666667,-3.5779249665883754
4975,1603300773703135967,931,10.533333333333335,9.075712110370514,-3.866666666666667,-3.5779249665883754
4976,1603300773753138065,931,10.533333333333335,9.075712110370514,-3.866666666666667,-3.5779249665883754
4977,1603300773803128004,931,10.533333333333335,9.075712110370514,-3.866666666666667,-3.5779249665883754
4978,1603300773853045940,931,10.533333333333335,9.075712110370514,-3.866666666666667,-3.5779249665883754
4979,1603300773903177976,932,10.533333333333335,9.6647607329186,-3.866666666666667,-3.372848779479042
4980,1603300773953128099,932,10.533333333333335,9.6647607329186,-3.866666666666667,-3.372848779479042
4981,1603300774003128051,932,10.533333333333335,9.6647607329186,-3.866666666666667,-3.372848779479042
4982,1603300774053082942,932,10.533333333333335,9.6647607329186,-3.866666666666667,-3.372848779479042
4983,1603300774103029012,932,10.533333333333335,9.6647607329186,-3.866666666666667,-3.372848779479042
4984,1603300774153054952,933,10.533333333333335,10.349802464326375,-3.866666666666667,-3.0848694528999774
4985,1603300774203056097,933,10.533333333333335,10.349802464326375,-3.866666666666667,-3.0848694528999774
4986,1603300774253103017,933,10.533333333333335,10.349802464326375,-3.866666666666667,-3.0848694528999774
4987,1603300774303145885,933,10.533333333333335,10.349802464326375,-3.866666666666667,-3.0848694528999774
4988,1603300774353029012,933,10.533333333333335,10.349802464326375,-3.866666666666667,-3.0848694528999774
4989,1603300774403044939,934,10.533333333333335,9.869836920027934,-3.866666666666667,-3.429571980168858
4990,1603300774453089952,934,10.533333333333335,9.869836920027934,-3.866666666666667,-3.429571980168858
4991,1603300774503118991,934,10.533333333333335,9.869836920027934,-3.866666666666667,-3.429571980168858
4992,1603300774553076982,934,10.533333333333335,9.869836920027934,-3.866666666666667,-3.429571980168858
4993,1603300774603089094,934,10.533333333333335,9.869836920027934,-3.866666666666667,-3.429571980168858
4994,1603300774653074026,935,10.533333333333335,10.624691821515482,-3.866666666666667,-3.4993851502486306
4995,1603300774703062057,935,10.533333333333335,10.624691821515482,-3.866666666666667,-3.4993851502486306
4996,1603300774753132104,935,10.533333333333335,10.624691821515482,-3.866666666666667,-3.4993851502486306
4997,1603300774803119897,935,10.533333333333335,10.624691821515482,-3.866666666666667,-3.4993851502486306
4998,1603300774853100061,935,10.533333333333335,10.624691821515482,-3.866666666666667,-3.4993851502486306
4999,1603300774903115034,936,10.533333333333335,9.869836920027934,-3.866666666666667,-3.447025272688801
5000,1603300774953038930,936,10.533333333333335,9.869836920027934,-3.866666666666667,-3.447025272688801
5001,1603300775002998113,936,10.533333333333335,9.869836920027934,-3.866666666666667,-3.447025272688801
5002,1603300775053030967,936,10.533333333333335,9.869836920027934,-3.866666666666667,-3.447025272688801
5003,1603300775103037118,936,10.533333333333335,9.869836920027934,-3.866666666666667,-3.447025272688801
5004,1603300775153004884,937,10.533333333333335,10.293079263636558,-3.866666666666667,-3.57356164345839
5005,1603300775203069925,937,10.533333333333335,10.293079263636558,-3.866666666666667,-3.57356164345839
5006,1603300775253030061,937,10.533333333333335,10.293079263636558,-3.866666666666667,-3.57356164345839
5007,1603300775302999019,937,10.533333333333335,10.293079263636558,-3.866666666666667,-3.57356164345839
5008,1603300775353008031,937,10.533333333333335,10.293079263636558,-3.866666666666667,-3.57356164345839
5009,1603300775403007030,938,10.533333333333335,10.162179569736983,-3.866666666666667,-3.6826447217080354
5010,1603300775453067064,938,10.533333333333335,10.162179569736983,-3.866666666666667,-3.6826447217080354
5011,1603300775503030061,938,10.533333333333335,10.162179569736983,-3.866666666666667,-3.6826447217080354
5012,1603300775553025007,938,10.533333333333335,10.162179569736983,-3.866666666666667,-3.6826447217080354
5013,1603300775603034973,938,10.533333333333335,10.162179569736983,-3.866666666666667,-3.6826447217080354
5014,1603300775653011083,939,10.533333333333335,10.035643198967396,-3.866666666666667,-3.839724354387525
5015,1603300775703073978,939,10.533333333333335,10.035643198967396,-3.866666666666667,-3.839724354387525
5016,1603300775753036022,939,10.533333333333335,10.035643198967396,-3.866666666666667,-3.839724354387525
5017,1603300775803005933,939,10.533333333333335,10.035643198967396,-3.866666666666667,-3.839724354387525
5018,1603300775853002071,939,10.533333333333335,10.035643198967396,-3.866666666666667,-3.839724354387525
5019,1603300775903029918,940,10.533333333333335,10.140362954087054,-3.866666666666667,-3.695734691097993
5020,1603300775953018903,940,10.533333333333335,10.140362954087054,-3.866666666666667,-3.695734691097993
5021,1603300776003009080,940,10.533333333333335,10.140362954087054,-3.866666666666667,-3.695734691097993
5022,1603300776053021907,940,10.533333333333335,10.140362954087054,-3.866666666666667,-3.695734691097993
5023,1603300776103004932,940,10.533333333333335,10.140362954087054,-3.866666666666667,-3.695734691097993
5024,1603300776152986049,941,10.533333333333335,9.35060146755962,-3.866666666666667,-3.6302848441482056
5025,1603300776202992916,941,10.533333333333335,9.35060146755962,-3.866666666666667,-3.6302848441482056
5026,1603300776253000974,941,10.533333333333335,9.35060146755962,-3.866666666666667,-3.6302848441482056
5027,1603300776303041934,941,10.533333333333335,9.35060146755962,-3.866666666666667,-3.6302848441482056
5028,1603300776353003978,941,10.533333333333335,9.35060146755962,-3.866666666666667,-3.6302848441482056
5029,1603300776403012990,942,10.533333333333335,9.95710338262765,-3.866666666666667,-3.551745027808461
5030,1603300776453006982,942,10.533333333333335,9.95710338262765,-3.866666666666667,-3.551745027808461
5031,1603300776503012895,942,10.533333333333335,9.95710338262765,-3.866666666666667,-3.551745027808461
5032,1603300776552994966,942,10.533333333333335,9.95710338262765,-3.866666666666667,-3.551745027808461
5033,1603300776603013038,942,10.533333333333335,9.95710338262765,-3.866666666666667,-3.551745027808461
5034,1603300776652992963,943,10.533333333333335,9.258971681829918,-3.866666666666667,-4.406956361285682
5035,1603300776703028917,943,10.533333333333335,9.258971681829918,-3.866666666666667,-4.406956361285682
5036,1603300776753014087,943,10.533333333333335,9.258971681829918,-3.866666666666667,-4.406956361285682
5037,1603300776803019046,943,10.533333333333335,9.258971681829918,-3.866666666666667,-4.406956361285682
5038,1603300776852993965,943,10.533333333333335,9.258971681829918,-3.866666666666667,-4.406956361285682
5039,1603300776903009891,944,10.533333333333335,9.385508052599507,-3.866666666666667,-4.127703680966589
5040,1603300776953006982,944,10.533333333333335,9.385508052599507,-3.866666666666667,-4.127703680966589
5041,1603300777003012895,944,10.533333333333335,9.385508052599507,-3.866666666666667,-4.127703680966589
5042,1603300777053019046,944,10.533333333333335,9.385508052599507,-3.866666666666667,-4.127703680966589
5043,1603300777102992057,944,10.533333333333335,9.385508052599507,-3.866666666666667,-4.127703680966589
5044,1603300777153006076,945,10.533333333333335,9.197885158010116,-3.866666666666667,-3.8004544462176524
5045,1603300777202999114,945,10.533333333333335,9.197885158010116,-3.866666666666667,-3.8004544462176524
5046,1603300777253019094,945,10.533333333333335,9.197885158010116,-3.866666666666667,-3.8004544462176524
5047,1603300777303006887,945,10.533333333333335,9.197885158010116,-3.866666666666667,-3.8004544462176524
5048,1603300777353020906,945,10.533333333333335,9.197885158010116,-3.866666666666667,-3.8004544462176524
5049,1603300777403079032,946,10.533333333333335,9.926560120717749,-3.866666666666667,-3.7786378305677233
5050,1603300777453006982,946,10.533333333333335,9.926560120717749,-3.866666666666667,-3.7786378305677233
5051,1603300777503005981,946,10.533333333333335,9.926560120717749,-3.866666666666667,-3.7786378305677233
5052,1603300777553002119,946,10.533333333333335,9.926560120717749,-3.866666666666667,-3.7786378305677233
5053,1603300777602997064,946,10.533333333333335,9.926560120717749,-3.866666666666667,-3.7786378305677233
5054,1603300777653007984,947,10.533333333333335,9.158615249840244,-3.866666666666667,-3.86590429316744
5055,1603300777703015089,947,10.533333333333335,9.158615249840244,-3.866666666666667,-3.86590429316744
5056,1603300777752988100,947,10.533333333333335,9.158615249840244,-3.866666666666667,-3.86590429316744
5057,1603300777803004980,947,10.533333333333335,9.158615249840244,-3.866666666666667,-3.86590429316744
5058,1603300777852999925,947,10.533333333333335,9.158615249840244,-3.866666666666667,-3.86590429316744
5059,1603300777903062105,948,10.497333333333339,10.319259202416474,-3.830666666666673,-3.1764992386296798
5060,1603300777953000068,948,10.461333333333336,10.319259202416474,-3.7946666666666693,-3.1764992386296798
5061,1603300778003005027,948,10.425333333333333,10.319259202416474,-3.7586666666666657,-3.1764992386296798
5062,1603300778053013086,948,10.389333333333333,10.319259202416474,-3.722666666666667,-3.1764992386296798
5063,1603300778103034973,948,10.353333333333337,10.319259202416474,-3.686666666666671,-3.1764992386296798
5064,1603300778153064012,949,10.317333333333341,9.149888603580273,-3.650666666666673,-3.591014935978333
5065,1603300778202994108,949,10.281333333333336,9.149888603580273,-3.61466666666667,-3.591014935978333
5066,1603300778253007888,949,10.245333333333335,9.149888603580273,-3.5786666666666678,-3.591014935978333
5067,1603300778303020000,949,10.209333333333337,9.149888603580273,-3.5426666666666704,-3.591014935978333
5068,1603300778352993965,949,10.17333333333334,9.149888603580273,-3.5066666666666713,-3.591014935978333
5069,1603300778403012990,950,10.137333333333336,10.253809355466686,-3.4706666666666695,-3.1808625617596658
5070,1603300778452999114,950,10.101333333333338,10.253809355466686,-3.434666666666672,-3.1808625617596658
5071,1603300778503016948,950,10.06533333333334,10.253809355466686,-3.398666666666673,-3.1808625617596658
5072,1603300778552990913,950,10.029333333333334,10.253809355466686,-3.3626666666666667,-3.1808625617596658
5073,1603300778602997064,950,9.993333333333334,10.253809355466686,-3.3266666666666667,-3.1808625617596658
5074,1603300778653004884,951,9.957333333333336,9.839293658118033,-3.2906666666666693,-3.3292155481791834
5075,1603300778703027963,951,9.92133333333334,9.839293658118033,-3.254666666666672,-3.3292155481791834
5076,1603300778753001928,951,9.885333333333335,9.839293658118033,-3.2186666666666683,-3.3292155481791834
5077,1603300778803018093,951,9.84933333333334,9.839293658118033,-3.182666666666671,-3.3292155481791834
5078,1603300778853015899,951,9.813333333333336,9.839293658118033,-3.1466666666666687,-3.3292155481791834
5079,1603300778903053998,952,9.777333333333338,9.690940671698515,-3.1106666666666714,-3.368485456349056
5080,1603300778953017950,952,9.741333333333333,9.690940671698515,-3.0746666666666673,-3.368485456349056
5081,1603300779002991914,952,9.705333333333337,9.690940671698515,-3.0386666666666695,-3.368485456349056
5082,1603300779052984952,952,9.66933333333334,9.690940671698515,-3.002666666666672,-3.368485456349056
5083,1603300779103048086,952,9.633333333333336,9.690940671698515,-2.9666666666666686,-3.368485456349056
5084,1603300779153053998,953,9.597333333333333,9.887290212547876,-2.9306666666666668,-2.9277898202204877
5085,1603300779203037023,953,9.561333333333335,9.887290212547876,-2.8946666666666676,-2.9277898202204877
5086,1603300779253070116,953,9.525333333333338,9.887290212547876,-2.8586666666666702,-2.9277898202204877
5087,1603300779303009033,953,9.489333333333335,9.887290212547876,-2.8226666666666675,-2.9277898202204877
5088,1603300779353080034,953,9.453333333333338,9.887290212547876,-2.78666666666667,-2.9277898202204877
5089,1603300779403037071,954,9.417333333333339,9.647307440398656,-2.750666666666672,-2.5918139392115793
5090,1603300779453013896,954,9.38133333333333,9.647307440398656,-2.714666666666664,-2.5918139392115793
5091,1603300779503020048,954,9.345333333333333,9.647307440398656,-2.6786666666666665,-2.5918139392115793
5092,1603300779552997112,954,9.309333333333337,9.647307440398656,-2.6426666666666687,-2.5918139392115793
5093,1603300779603001117,954,9.27333333333334,9.647307440398656,-2.6066666666666727,-2.5918139392115793
5094,1603300779653002977,955,9.237333333333336,9.45532122267928,-2.5706666666666678,-2.609267231731523
5095,1603300779702986001,955,9.201333333333336,9.45532122267928,-2.5346666666666695,-2.609267231731523
5096,1603300779753005981,955,9.165333333333335,9.45532122267928,-2.4986666666666677,-2.609267231731523
5097,1603300779803002119,955,9.129333333333339,9.45532122267928,-2.4626666666666703,-2.609267231731523
5098,1603300779853034019,955,9.093333333333334,9.45532122267928,-2.4266666666666667,-2.609267231731523
5099,1603300779903028964,956,9.057333333333338,9.106255372280414,-2.39066666666667,-2.7663468644110125
5100,1603300779953033924,956,9.02133333333334,9.106255372280414,-2.3546666666666725,-2.7663468644110125
5101,1603300780003031969,956,8.985333333333337,9.106255372280414,-2.3186666666666684,-2.7663468644110125
5102,1603300780053028106,956,8.949333333333332,9.106255372280414,-2.2826666666666657,-2.7663468644110125
5103,1603300780103035926,956,8.913333333333336,9.106255372280414,-2.246666666666668,-2.7663468644110125
5104,1603300780153011083,957,8.877333333333336,9.001535617160755,-2.2106666666666697,-2.792526803190927
5105,1603300780203030109,957,8.841333333333335,9.001535617160755,-2.174666666666667,-2.792526803190927
5106,1603300780253007888,957,8.805333333333337,9.001535617160755,-2.1386666666666696,-2.792526803190927
5107,1603300780303024053,957,8.76933333333334,9.001535617160755,-2.1026666666666722,-2.792526803190927
5108,1603300780353113889,957,8.733333333333336,9.001535617160755,-2.0666666666666687,-2.792526803190927
5109,1603300780403106927,958,8.697333333333333,8.665559736151847,-2.030666666666665,-2.378011105842274
5110,1603300780453049898,958,8.661333333333335,8.665559736151847,-1.9946666666666677,-2.378011105842274
5111,1603300780503015041,958,8.625333333333337,8.665559736151847,-1.9586666666666708,-2.378011105842274
5112,1603300780553042888,958,8.589333333333334,8.665559736151847,-1.9226666666666667,-2.378011105842274
5113,1603300780603147029,958,8.553333333333336,8.665559736151847,-1.8866666666666698,-2.378011105842274
5114,1603300780653137922,959,8.517333333333335,8.639379797371932,-1.8506666666666671,-1.8980455615438334
5115,1603300780703083992,959,8.481333333333337,8.639379797371932,-1.8146666666666698,-1.8980455615438334
5116,1603300780753036022,959,8.445333333333334,8.639379797371932,-1.778666666666667,-1.8980455615438334
5117,1603300780803103923,959,8.409333333333336,8.639379797371932,-1.7426666666666688,-1.8980455615438334
5118,1603300780853069067,959,8.373333333333338,8.639379797371932,-1.7066666666666706,-1.8980455615438334
5119,1603300780903078079,960,8.33733333333334,8.36885376331281,-1.6706666666666736,-1.906772207803805
5120,1603300780953035116,960,8.301333333333332,8.36885376331281,-1.6346666666666652,-1.906772207803805
5121,1603300781003036022,960,8.265333333333334,8.36885376331281,-1.598666666666667,-1.906772207803805
5122,1603300781053033113,960,8.229333333333336,8.36885376331281,-1.56266666666667,-1.906772207803805
5123,1603300781103003978,960,8.193333333333335,8.36885376331281,-1.5266666666666673,-1.906772207803805
5124,1603300781153031110,961,8.157333333333337,8.198684161243364,-1.49066666666667,-1.557706357404939
5125,1603300781203016996,961,8.12133333333334,8.198684161243364,-1.4546666666666717,-1.557706357404939
5126,1603300781252985954,961,8.085333333333336,8.198684161243364,-1.418666666666669,-1.557706357404939
5127,1603300781302983999,961,8.049333333333333,8.198684161243364,-1.3826666666666654,-1.557706357404939
5128,1603300781353066921,961,8.013333333333334,8.198684161243364,-1.3466666666666671,-1.557706357404939
5129,1603300781403023004,962,7.977333333333338,8.224864100023279,-1.3106666666666698,-1.6231562043547265
5130,1603300781453073978,962,7.94133333333334,8.224864100023279,-1.2746666666666728,-1.6231562043547265
5131,1603300781503063917,962,7.905333333333337,8.224864100023279,-1.2386666666666695,-1.6231562043547265
5132,1603300781553020000,962,7.869333333333333,8.224864100023279,-1.202666666666666,-1.6231562043547265
5133,1603300781603027105,962,7.833333333333336,8.224864100023279,-1.1666666666666685,-1.6231562043547265
5134,1603300781652980089,963,7.797333333333332,7.757988525114794,-1.1306666666666652,-1.6929693744344996
5135,1603300781703010082,963,7.761333333333335,7.757988525114794,-1.0946666666666676,-1.6929693744344996
5136,1603300781753031969,963,7.725333333333339,7.757988525114794,-1.0586666666666709,-1.6929693744344996
5137,1603300781803024053,963,7.689333333333339,7.757988525114794,-1.0226666666666733,-1.6929693744344996
5138,1603300781853013992,963,7.6533333333333315,7.757988525114794,-0.9866666666666646,-1.6929693744344996
