,ros_time,wheel_meas_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel,warthog_odom_lin_vel,warthog_odom_ang_vel
3075,1603824192902053117,559,6.886666666666669,6.566801310628665,-3.553333333333337,-4.95237175253391,0.3780379167298654,-3.287035102975941
3076,1603824192952121973,560,6.850666666666667,6.047565858160352,-3.517333333333334,-4.769112181074505,0.36141340096389435,-3.294062777101477
3077,1603824193002088069,560,6.81466666666667,6.047565858160352,-3.4813333333333363,-4.769112181074505,0.3263982432697919,-3.267039357849346
3078,1603824193052123069,560,6.778666666666666,6.047565858160352,-3.4453333333333336,-4.769112181074505,0.3263982432697919,-3.267039357849346
3079,1603824193102092981,560,6.742666666666669,6.047565858160352,-3.4093333333333353,-4.769112181074505,0.2814995749412788,-3.166437462352762
3080,1603824193152100086,560,6.706666666666671,6.047565858160352,-3.373333333333337,-4.769112181074505,0.27161699816452756,-3.0928700004389285
3081,1603824193202100038,561,6.670666666666674,7.055493501187077,-3.3373333333333406,-3.957534078897142,0.2617338320593875,-3.0192973792756663
3082,1603824193252106904,561,6.634666666666665,7.055493501187077,-3.3013333333333317,-3.957534078897142,0.2839867643611388,-3.005237477086816
3083,1603824193302092075,561,6.598666666666667,7.055493501187077,-3.2653333333333334,-3.957534078897142,0.3062398628371954,-2.991177817285324
3084,1603824193352086067,561,6.56266666666667,7.055493501187077,-3.229333333333337,-3.957534078897142,0.3353650584461352,-2.9643917130515405
3085,1603824193402117967,561,6.526666666666667,7.055493501187077,-3.1933333333333342,-3.957534078897142,0.36449068926185646,-2.9376092089880705
3086,1603824193452141046,562,6.49066666666667,6.985680331107304,-3.1573333333333364,-3.3161255787892263,0.39361536904739963,-2.910821135929202
3087,1603824193502116918,562,6.454666666666672,6.985680331107304,-3.121333333333338,-3.3161255787892263,0.4294816337107423,-2.896515803033267
3088,1603824193552170038,562,6.418666666666669,6.985680331107304,-3.0853333333333355,-3.3161255787892263,0.46534865652623936,-2.882218934480451
3089,1603824193602106094,562,6.382666666666665,6.985680331107304,-3.0493333333333323,-3.3161255787892263,0.49506334892890935,-2.8793113193093696
3090,1603824193652151107,562,6.346666666666668,6.985680331107304,-3.013333333333334,-3.3161255787892263,0.5247765117661495,-2.876397248506156
3091,1603824193702119112,563,6.31066666666667,6.811147405907871,-2.9773333333333363,-2.91469985083053,0.5544916248041752,-2.873493697095357
3092,1603824193752144098,563,6.274666666666673,6.811147405907871,-2.94133333333334,-2.91469985083053,0.5664684891791475,-2.837736543706281
3093,1603824193802139043,563,6.23866666666667,6.811147405907871,-2.905333333333336,-2.91469985083053,0.5784461078947427,-2.801982299466964
3094,1603824193852113962,563,6.2026666666666666,6.811147405907871,-2.8693333333333326,-2.91469985083053,0.5770060646310015,-2.791073244887471
3095,1603824193902080059,563,6.166666666666669,6.811147405907871,-2.8333333333333353,-2.91469985083053,0.575566048390958,-2.7801643128129685
3096,1603824193952100992,564,6.130666666666666,6.392268385429232,-2.7973333333333317,-3.167772592369708,0.5741263084696924,-2.769256836650799
3097,1603824194002084970,564,6.094666666666668,6.392268385429232,-2.7613333333333343,-3.167772592369708,0.5674506431133364,-2.7486534407733485
3098,1603824194052089929,564,6.058666666666671,6.392268385429232,-2.7253333333333374,-3.167772592369708,0.5607745827936209,-2.728047971479151
3099,1603824194102089881,564,6.022666666666673,6.392268385429232,-2.68933333333334,-3.167772592369708,0.5552770101678857,-2.705262725215179
3100,1603824194152080059,564,5.986666666666665,6.392268385429232,-2.6533333333333315,-3.167772592369708,0.549778984996742,-2.6824753669477333
3101,1603824194202085971,565,5.950666666666668,5.907939518000806,-2.6173333333333337,-2.6878070480712677,0.5442809130188743,-2.6596878513429103
3102,1603824194252088069,565,5.914666666666669,5.907939518000806,-2.5813333333333355,-2.6878070480712677,0.5341364962483643,-2.6282975533826898
3103,1603824194302107095,565,5.878666666666671,5.907939518000806,-2.545333333333338,-2.6878070480712677,0.5239915012143157,-2.596904733527916
3104,1603824194352081060,565,5.842666666666669,5.907939518000806,-2.5093333333333354,-2.6878070480712677,0.5239262556421311,-2.546848661572105
3105,1603824194402091026,565,5.80666666666667,5.907939518000806,-2.473333333333337,-2.6878070480712677,0.5238603319907974,-2.496789537047668
3106,1603824194452094078,566,5.770666666666669,6.771877497737998,-2.4373333333333354,-2.2689280275926285,0.5237953046943055,-2.446734661713095
3107,1603824194502043962,566,5.734666666666665,6.771877497737998,-2.4013333333333318,-2.2689280275926285,0.5429722463806024,-2.4323116775064304
3108,1603824194552105903,566,5.698666666666668,6.771877497737998,-2.3653333333333344,-2.2689280275926285,0.5621485327381582,-2.417886378727679
3109,1603824194602113008,566,5.662666666666669,6.771877497737998,-2.329333333333336,-2.2689280275926285,0.5684959012063031,-2.4272134195413733
3110,1603824194652116060,566,5.626666666666671,6.771877497737998,-2.293333333333338,-2.2689280275926285,0.5748458117446846,-2.4365518541099753
3111,1603824194702122926,567,5.590666666666669,5.654866776461628,-2.2573333333333356,-2.644173816771409,0.5811944201881287,-2.445884314399134
3112,1603824194752089977,567,5.554666666666666,5.654866776461628,-2.2213333333333325,-2.644173816771409,0.578053313422714,-2.4376449406146206
3113,1603824194802102088,567,5.518666666666669,5.654866776461628,-2.1853333333333356,-2.644173816771409,0.5749106092818898,-2.429397488716277
3114,1603824194852138996,567,5.48266666666667,5.654866776461628,-2.1493333333333373,-2.644173816771409,0.566991425936588,-2.4300047921602848
3115,1603824194902177095,567,5.446666666666667,5.654866776461628,-2.1133333333333337,-2.644173816771409,0.5590728194481319,-2.4306146055412565
3116,1603824194952121973,568,5.410666666666669,5.619960191421741,-2.0773333333333364,-2.543817384781735,0.5511532544823601,-2.4312199759130886
3117,1603824195002095937,568,5.3746666666666725,5.619960191421741,-2.041333333333339,-2.543817384781735,0.529750755834125,-2.406856484655733
3118,1603824195052149057,568,5.338666666666664,5.619960191421741,-2.00533333333333,-2.543817384781735,0.5083496561681186,-2.3824990023794608
3119,1603824195102119922,568,5.302666666666666,5.619960191421741,-1.9693333333333327,-2.543817384781735,0.5025246521770038,-2.329291027088928
3120,1603824195152128934,568,5.266666666666669,5.619960191421741,-1.9333333333333358,-2.543817384781735,0.4966982739820098,-2.2760777123936897
3121,1603824195202114105,569,5.230666666666671,5.563236990731926,-1.8973333333333369,-1.88059226902389,0.49087468124066364,-2.2228746407034006
3122,1603824195252126932,569,5.194666666666668,5.563236990731926,-1.8613333333333348,-1.88059226902389,0.5009526238623025,-2.199113297516425
3123,1603824195302149057,569,5.1586666666666705,5.563236990731926,-1.8253333333333375,-1.88059226902389,0.5110326047532048,-2.1753611179208483
3124,1603824195352144956,569,5.122666666666667,5.563236990731926,-1.7893333333333339,-1.88059226902389,0.5253663216183438,-2.14372708166081
3125,1603824195402127981,569,5.08666666666667,5.563236990731926,-1.7533333333333365,-1.88059226902389,0.5396987453785334,-2.112088634452507
3126,1603824195452089071,570,5.050666666666667,5.371250773012549,-1.7173333333333338,-1.4966198335851375,0.5540324619826514,-2.0804553965227446
3127,1603824195502093076,570,5.0146666666666695,5.371250773012549,-1.6813333333333362,-1.4966198335851375,0.5660097668623199,-2.0444580901365095
3128,1603824195552097082,570,4.978666666666671,5.371250773012549,-1.6453333333333375,-1.4966198335851375,0.5779874657081372,-2.0084609754790335
3129,1603824195602106094,570,4.9426666666666685,5.371250773012549,-1.6093333333333348,-1.4966198335851375,0.579034440186597,-1.9927039066508332
3130,1603824195652111053,570,4.906666666666665,5.371250773012549,-1.5733333333333321,-1.4966198335851375,0.5800832415118825,-1.9769533096156362
3131,1603824195702085971,571,4.870666666666668,5.358160803622591,-1.5373333333333348,-1.562069680534925,0.5811286736998522,-1.961190328737975
3132,1603824195752104997,571,4.834666666666671,5.358160803622591,-1.5013333333333372,-1.562069680534925,0.5828311014444421,-1.9466487489134083
3133,1603824195802109956,571,4.798666666666667,5.358160803622591,-1.4653333333333338,-1.562069680534925,0.5845325087387367,-1.9321033893259225
3134,1603824195852081060,571,4.76266666666667,5.358160803622591,-1.4293333333333358,-1.562069680534925,0.5794922757596812,-1.9300410085978337
3135,1603824195902089118,571,4.726666666666672,5.358160803622591,-1.3933333333333386,-1.562069680534925,0.5744537445502392,-1.9279842406821022
3136,1603824195952084064,572,4.690666666666669,5.026548245743669,-1.3573333333333348,-1.6275195274847123,0.5694140085228697,-1.9259234618574435
3137,1603824196002083063,572,4.654666666666666,5.026548245743669,-1.3213333333333321,-1.6275195274847123,0.5622794581206496,-1.91998257905133
3138,1603824196052086114,572,4.618666666666668,5.026548245743669,-1.2853333333333348,-1.6275195274847123,0.555145166642281,-1.9140430013005534
3139,1603824196102123975,572,4.58266666666667,5.026548245743669,-1.2493333333333367,-1.6275195274847123,0.5563884857997894,-1.8925895888832065
3140,1603824196152086973,572,4.546666666666668,5.026548245743669,-1.213333333333334,-1.6275195274847123,0.5576320677148272,-1.8711365455199043
3141,1603824196202101945,573,4.510666666666671,5.000368306963754,-1.1773333333333367,-1.1344640137963142,0.5588760833508918,-1.849684940725246
3142,1603824196252079963,573,4.474666666666667,5.000368306963754,-1.1413333333333335,-1.1344640137963142,0.5599237715963015,-1.8278698761431857
3143,1603824196302083015,573,4.43866666666667,5.000368306963754,-1.1053333333333357,-1.1344640137963142,0.5609706632229717,-1.8060525181171785
3144,1603824196352086067,573,4.402666666666666,5.000368306963754,-1.069333333333333,-1.1344640137963142,0.5622795401597515,-1.7837507483258292
3145,1603824196402095079,573,4.366666666666669,5.000368306963754,-1.033333333333335,-1.1344640137963142,0.5635884989165127,-1.7614489609685766
3146,1603824196452086925,574,4.330666666666671,4.57712596335513,-0.9973333333333372,-1.1824605682261582,0.564897447211334,-1.73914739729662
3147,1603824196502110004,574,4.294666666666673,4.57712596335513,-0.96133333333334,-1.1824605682261582,0.5648327899453538,-1.714303493608939
3148,1603824196552113056,574,4.258666666666665,4.57712596335513,-0.9253333333333313,-1.1824605682261582,0.5647665289479482,-1.6894539093803287
3149,1603824196602113008,574,4.222666666666667,4.57712596335513,-0.8893333333333339,-1.1824605682261582,0.5566508005944278,-1.6795151711802976
3150,1603824196652060985,574,4.186666666666669,4.57712596335513,-0.8533333333333356,-1.1824605682261582,0.5485361984712599,-1.6695803688868505
3151,1603824196702095031,575,4.150666666666667,4.481132854495441,-0.8173333333333332,-1.2260937995260166,0.5404193652192021,-1.6596384260567314
3152,1603824196752079963,575,4.11466666666667,4.481132854495441,-0.7813333333333358,-1.2260937995260166,0.5312562420759079,-1.6477600958160685
3153,1603824196802105903,575,4.078666666666672,4.481132854495441,-0.7453333333333383,-1.2260937995260166,0.5220938037225433,-1.6358837099558128
3154,1603824196852138042,575,4.042666666666669,4.481132854495441,-0.7093333333333351,-1.2260937995260166,0.5179701529441088,-1.6146722590048512
3155,1603824196902143001,575,4.006666666666665,4.481132854495441,-0.6733333333333321,-1.2260937995260166,0.513846797860328,-1.5934615386245348
3156,1603824196952104091,576,3.9706666666666677,3.822271061867582,-0.6373333333333339,-0.9381144729469522,0.5097236115517023,-1.5722513886161233
3157,1603824197002149105,576,3.9346666666666703,3.822271061867582,-0.6013333333333364,-0.9381144729469522,0.5020656556174601,-1.5444948021358396
3158,1603824197052119016,576,3.8986666666666725,3.822271061867582,-0.5653333333333388,-0.9381144729469522,0.49440825250303755,-1.516739928947061
3159,1603824197102125883,576,3.8626666666666694,3.822271061867582,-0.5293333333333358,-0.9381144729469522,0.4913323761178157,-1.4805012420185828
3160,1603824197152087926,576,3.8266666666666667,3.822271061867582,-0.49333333333333307,-0.9381144729469522,0.48825553366726776,-1.4442587100810278
3161,1603824197202100038,577,3.7906666666666684,3.5604716740684323,-0.4573333333333348,-0.6763150851478027,0.48517989656988103,-1.408020587284739
3162,1603824197252077102,577,3.7546666666666657,3.5604716740684323,-0.4213333333333321,-0.6763150851478027,0.47961621812211286,-1.3671737828269006
3163,1603824197302081108,577,3.718666666666669,3.5604716740684323,-0.38533333333333497,-0.6763150851478027,0.4740533927917019,-1.3263294153594913
3164,1603824197352086067,577,3.6826666666666696,3.5604716740684323,-0.3493333333333367,-0.6763150851478027,0.46705074302106764,-1.288151703723053
3165,1603824197402077913,577,3.6466666666666723,3.5604716740684323,-0.3133333333333388,-0.6763150851478027,0.4600471168806978,-1.24997124154623
3166,1603824197452101945,578,3.6106666666666642,3.7262779530078936,-0.2773333333333313,-0.48432886742842646,0.453043923705378,-1.2117919870381875
3167,1603824197502099037,578,3.574666666666667,3.7262779530078936,-0.24133333333333304,-0.48432886742842646,0.45841107825029637,-1.1965211072175264
3168,1603824197552131891,578,3.5386666666666695,3.7262779530078936,-0.2053333333333359,-0.48432886742842646,0.46377777026147204,-1.181248934622207
3169,1603824197602127075,578,3.5026666666666717,3.7262779530078936,-0.169333333333338,-0.48432886742842646,0.4644977725538174,-1.1745829698470243
3170,1603824197652076959,578,3.4666666666666686,3.7262779530078936,-0.13333333333333458,-0.48432886742842646,0.465217164872526,-1.1679152598591014
3171,1603824197702085971,579,3.4306666666666707,3.3161255787892263,-0.09733333333333705,-0.5323254218582705,0.46593723082575933,-1.1612493871978122
3172,1603824197752089977,579,3.3946666666666676,3.3161255787892263,-0.06133333333333435,-0.5323254218582705,0.46443210715318684,-1.1504629084538482
3173,1603824197802088022,579,3.358666666666665,3.3161255787892263,-0.025333333333331286,-0.5323254218582705,0.462926780407072,-1.139675808471128
3174,1603824197852092027,579,3.322666666666667,3.3161255787892263,0.010666666666666047,-0.5323254218582705,0.4616829091662815,-1.128403158401757
3175,1603824197902143001,579,3.2866666666666697,3.3161255787892263,0.046666666666663935,-0.5323254218582705,0.4604390000008262,-1.1171304298959805
3176,1603824197952110052,580,3.2506666666666715,3.1895892080196373,0.082666666666662,-0.32288591161895097,0.4591965347087656,-1.1058609434514002
3177,1603824198002095937,580,3.214666666666669,3.1895892080196373,0.1186666666666647,-0.32288591161895097,0.45356690491837526,-1.0864662429970806
3178,1603824198052122116,580,3.178666666666666,3.1895892080196373,0.1546666666666674,-0.32288591161895097,0.4479387108408397,-1.0670748254791056
3179,1603824198102139949,580,3.1426666666666687,3.1895892080196373,0.1906666666666651,-0.32288591161895097,0.44538644390064774,-1.0419864730133348
3180,1603824198152131080,580,3.1066666666666705,3.1895892080196373,0.22666666666666319,-0.32288591161895097,0.4428336256704386,-1.016896686853349
3181,1603824198202152967,581,3.0706666666666678,3.07177948351002,0.2626666666666659,-0.16580627893946132,0.4402807710966693,-0.9918069498369063
3182,1603824198252129077,581,3.03466666666667,3.07177948351002,0.2986666666666636,-0.16580627893946132,0.44211334759296395,-0.9748384919581334
3183,1603824198302131891,581,2.9986666666666717,3.07177948351002,0.33466666666666167,-0.16580627893946132,0.4439458695622712,-0.9578697082316903
3184,1603824198352128982,581,2.962666666666664,3.07177948351002,0.37066666666666953,-0.16580627893946132,0.44473170052139893,-0.9428414141446703
3185,1603824198402097940,581,2.9266666666666663,3.07177948351002,0.40666666666666723,-0.16580627893946132,0.44551737421176557,-0.9278128516667683
3186,1603824198452095031,582,2.8906666666666685,2.7401669256310974,0.44266666666666493,-0.026179938779914945,0.44630177262473536,-0.9127813387625915
3187,1603824198502116918,582,2.8546666666666707,2.7401669256310974,0.4786666666666628,-0.026179938779914945,0.44401180565016657,-0.8920573432693125
3188,1603824198552082061,582,2.818666666666668,2.7401669256310974,0.5146666666666655,-0.026179938779914945,0.44172083383482447,-0.8713309742733542
3189,1603824198602109909,582,2.7826666666666706,2.7401669256310974,0.5506666666666632,-0.026179938779914945,0.4368774347956033,-0.8553319381847292
3190,1603824198652101993,582,2.7466666666666675,2.7401669256310974,0.5866666666666661,-0.026179938779914945,0.43203447336015566,-0.8393337099215537
3191,1603824198702141046,583,2.7106666666666643,2.522000769131806,0.6226666666666691,-0.039269908169872414,0.42719150349091645,-0.8233355156262812
3192,1603824198752098083,583,2.674666666666667,2.522000769131806,0.6586666666666667,-0.039269908169872414,0.4208432077519356,-0.8045496554795267
3193,1603824198802095890,583,2.6386666666666687,2.522000769131806,0.6946666666666648,-0.039269908169872414,0.41449395317005155,-0.7857619062757889
3194,1603824198852087974,583,2.602666666666671,2.522000769131806,0.7306666666666622,-0.039269908169872414,0.4076871168393246,-0.7678236926551001
3195,1603824198902101993,583,2.566666666666668,2.522000769131806,0.7666666666666652,-0.039269908169872414,0.400880476221523,-0.7498858526069195
3196,1603824198952120065,584,2.530666666666665,2.2776546738526,0.8026666666666682,0.06981317007977318,0.39407363553792957,-0.731947633644561
3197,1603824199002095937,584,2.4946666666666677,2.2776546738526,0.8386666666666658,0.06981317007977318,0.3885757685228979,-0.716433466234627
3198,1603824199052094936,584,2.45866666666667,2.2776546738526,0.8746666666666636,0.06981317007977318,0.383077899944828,-0.7009192603417912
3199,1603824199102122068,584,2.422666666666667,2.2776546738526,0.9106666666666663,0.06981317007977318,0.3772529103721909,-0.6860113547301776
3200,1603824199152102947,584,2.3866666666666694,2.2776546738526,0.9466666666666642,0.06981317007977318,0.3714273718683406,-0.6711023960306126
3201,1603824199202128887,585,2.3506666666666716,1.8195057452040886,0.9826666666666621,0.03490658503988659,0.365602673099144,-0.6561949831768821
3202,1603824199252114057,585,2.3146666666666635,1.8195057452040886,1.01866666666667,0.03490658503988659,0.3561778048968301,-0.6346205881133384
3203,1603824199302114963,585,2.278666666666666,1.8195057452040886,1.0546666666666675,0.03490658503988659,0.34675336433390624,-0.6130470300898154
3204,1603824199352124929,585,2.242666666666668,1.8195057452040886,1.0906666666666653,0.03490658503988659,0.3380487042008507,-0.5901398202908517
3205,1603824199402113914,585,2.20666666666667,1.8195057452040886,1.1266666666666634,0.03490658503988659,0.3293435992451621,-0.5672319534579876
3206,1603824199452132940,586,2.1706666666666674,2.0856684561332237,1.162666666666666,0.19198621771937624,0.32063898499311183,-0.5443248179150477
3207,1603824199502134084,586,2.1346666666666696,2.0856684561332237,1.1986666666666639,0.19198621771937624,0.3195913993195248,-0.5355976033697735
3208,1603824199552113056,586,2.098666666666667,2.0856684561332237,1.2346666666666666,0.19198621771937624,0.3185443800295705,-0.5268712116498494
3209,1603824199602099895,586,2.062666666666669,2.0856684561332237,1.2706666666666644,0.19198621771937624,0.3177589522271774,-0.5176597595634926
3210,1603824199652086019,586,2.0266666666666664,2.0856684561332237,1.3066666666666673,0.19198621771937624,0.31697393319159595,-0.5084489328944708
3211,1603824199702105045,587,1.9906666666666684,2.059488517353309,1.3426666666666651,0.17453292519943295,0.3161882017019546,-0.4992368765012676
3212,1603824199752126932,587,1.9546666666666705,2.059488517353309,1.378666666666663,0.17453292519943295,0.32188229210471403,-0.5020244591360831
3213,1603824199802145957,587,1.9186666666666679,2.059488517353309,1.4146666666666656,0.17453292519943295,0.32757633051329804,-0.5048119948762183
3214,1603824199852108955,587,1.8826666666666647,2.059488517353309,1.4506666666666688,0.17453292519943295,0.33575812291871915,-0.502994491543219
3215,1603824199902107000,587,1.8466666666666673,2.059488517353309,1.4866666666666661,0.17453292519943295,0.34393889766171837,-0.5011760138434758
3216,1603824199952111005,588,1.8106666666666693,1.836959037724032,1.5226666666666642,0.49741883681838395,0.352120184074888,-0.49935792919398286
3217,1603824200002094984,588,1.7746666666666666,1.836959037724032,1.5586666666666669,0.49741883681838395,0.3529713800673716,-0.48396571889817064
3218,1603824200052114963,588,1.7386666666666688,1.836959037724032,1.5946666666666647,0.49741883681838395,0.3538220548165146,-0.4685725683392089
3219,1603824200102099895,588,1.702666666666671,1.836959037724032,1.6306666666666625,0.49741883681838395,0.3595815701733737,-0.4440896503526652
3220,1603824200152093887,588,2.5,1.836959037724032,2.5,0.49741883681838395,0.3653407053738574,-0.4196060591484643
3221,1603824200202105045,589,2.464,1.7191493132144147,2.536,0.8072147790473774,0.3711003711480409,-0.39512303341882427
3222,1603824200252109050,589,2.4280000000000004,1.7191493132144147,2.572,0.8072147790473774,0.3754859003117029,-0.36809487584591116
3223,1603824200302122116,589,2.3920000000000003,1.7191493132144147,2.608,0.8072147790473774,0.379870989121125,-0.34106661020884765
3224,1603824200352107048,589,2.356,1.7191493132144147,2.644,0.8072147790473774,0.3872007929690411,-0.3085832417702241
3225,1603824200402107954,589,2.32,1.7191493132144147,2.68,0.8072147790473774,0.3945313533677186,-0.27610139263571654
3226,1603824200452085971,590,2.2840000000000003,2.5569073541716927,2.716,1.3264502315156905,0.4018621807755633,-0.2436186986588276
3227,1603824200502106904,590,2.248,2.5569073541716927,2.7520000000000002,1.3264502315156905,0.42509623647808126,-0.24058832573804034
3228,1603824200552088975,590,2.212,2.5569073541716927,2.7880000000000003,1.3264502315156905,0.4483306071960373,-0.23755800025847748
3229,1603824200602108001,590,2.1759999999999997,2.5569073541716927,2.8240000000000003,1.3264502315156905,0.479943658976248,-0.2190141817119315
3230,1603824200652123928,590,2.14,2.5569073541716927,2.86,1.3264502315156905,0.5115556620047021,-0.20047016161396267
3231,1603824200702102899,591,2.104,2.7663468644110125,2.8960000000000004,2.194751534382869,0.5431685473480249,-0.1819260838466492
3232,1603824200752100944,591,2.068,2.7663468644110125,2.9320000000000004,2.194751534382869,0.579689046807476,-0.17247190185313926
3233,1603824200802125930,591,2.032,2.7663468644110125,2.9680000000000004,2.194751534382869,0.6162101950879577,-0.16301815352620228
3234,1603824200852113962,591,1.996,2.7663468644110125,3.004,2.194751534382869,0.6421287778207522,-0.17319938370020702
3235,1603824200902091026,591,1.96,2.7663468644110125,3.04,2.194751534382869,0.6680470134443247,-0.18338047019583267
3236,1603824200952104091,592,1.924,2.4914575072219054,3.0760000000000005,2.007128639793479,0.6939644694335032,-0.1935613987096088
3237,1603824201002106904,592,1.8880000000000001,2.4914575072219054,3.112,2.007128639793479,0.7031934573901687,-0.17283604503077335
3238,1603824201052129030,592,1.852,2.4914575072219054,3.148,2.007128639793479,0.7124229861246449,-0.1521105652859655
3239,1603824201102098941,592,1.8159999999999998,2.4914575072219054,3.184,2.007128639793479,0.7114401599235112,-0.15029237703850645
3240,1603824201152100086,592,1.7799999999999998,2.4914575072219054,3.22,2.007128639793479,0.7104599152119837,-0.14847451432182415
3241,1603824201202116966,593,1.744,2.3081979357625007,3.2560000000000002,2.194751534382869,0.7104599152119837,-0.14847451432182415
3242,1603824201252123117,593,1.708,2.3081979357625007,3.2920000000000003,2.194751534382869,0.7026038865417653,-0.13392984044961498
3243,1603824201302114963,593,1.672,2.3081979357625007,3.3280000000000003,2.194751534382869,0.6957319259622301,-0.12120350473099516
3244,1603824201352107048,593,1.636,2.3081979357625007,3.3640000000000003,2.194751534382869,0.6912149704826112,-0.10411361192655878
3245,1603824201402102947,593,1.6,2.3081979357625007,3.4000000000000004,2.194751534382869,0.686699587026953,-0.08702406898831686
3246,1603824201452151060,594,1.5639999999999996,2.255838058202671,3.436000000000001,2.1642082724729685,0.682183541291375,-0.06993436785127982
3247,1603824201502108097,594,1.528,2.255838058202671,3.4720000000000004,2.1642082724729685,0.6810056287185646,-0.059026109865191606
3248,1603824201552098035,594,1.4919999999999998,2.255838058202671,3.508,2.1642082724729685,0.6798267692928288,-0.0481176312793435
3249,1603824201602087020,594,1.456,2.255838058202671,3.5440000000000005,2.1642082724729685,0.6783869506064013,-0.03769422990147006
3250,1603824201652102947,594,1.42,2.255838058202671,3.5800000000000005,2.1642082724729685,0.6769471554834445,-0.027270585754123573
3251,1603824201702125072,595,1.384,2.2427480888127134,3.616,2.3343778745424157,0.6755077954326734,-0.01684731606505968
3252,1603824201752111911,595,1.3479999999999999,2.2427480888127134,3.6520000000000006,2.3343778745424157,0.6766208977819482,-0.01115072260647225
3253,1603824201802115917,595,1.3119999999999998,2.2427480888127134,3.688,2.3343778745424157,0.6777338028693365,-0.005454134765949867
3254,1603824201852112054,595,1.2760000000000002,2.2427480888127134,3.724,2.3343778745424157,0.6782570580447873,-0.0008484251767717551
3255,1603824201902120113,595,1.2399999999999998,2.2427480888127134,3.7600000000000007,2.3343778745424157,0.6787803882204878,0.0037573181194636013
3256,1603824201952138900,596,1.2039999999999997,2.2645647044626425,3.7960000000000003,2.2645647044626425,0.6793040375882339,0.008363053513506085
3257,1603824202002084016,596,1.168,2.2645647044626425,3.832,2.2645647044626425,0.6809405741033498,0.010908322234514151
3258,1603824202052081108,596,1.132,2.2645647044626425,3.8680000000000003,2.2645647044626425,0.682576597548171,0.013453598543803513
3259,1603824202102099895,596,1.096,2.2645647044626425,3.9040000000000004,2.2645647044626425,0.6905617592794459,0.027755559626258267
3260,1603824202152105093,596,1.0599999999999996,2.2645647044626425,3.940000000000001,2.2645647044626425,0.6985453661275546,0.04205748857355377
3261,1603824202202092885,597,1.024,2.443460952792061,3.9760000000000004,2.8579766501407144,0.7065313874351485,0.05635953840588245
3262,1603824202252099990,597,0.9879999999999999,2.443460952792061,4.0120000000000005,2.8579766501407144,0.7173961435717142,0.06532867270077897
3263,1603824202302113056,597,0.9519999999999997,2.443460952792061,4.048000000000001,2.8579766501407144,0.7282599043985025,0.07429764381086348
3264,1603824202352122068,597,0.9160000000000001,2.443460952792061,4.0840000000000005,2.8579766501407144,0.7406962162712509,0.08617562256285007
3265,1603824202402151107,597,0.8799999999999997,2.443460952792061,4.120000000000001,2.8579766501407144,0.7531312668204299,0.09805348642630099
3266,1603824202452142000,598,0.8439999999999998,2.072578486743266,4.156000000000001,2.892883235180601,0.7655671476603946,0.10993150363445771
3267,1603824202502125024,598,0.8079999999999998,2.072578486743266,4.192,2.892883235180601,0.7721116948994624,0.13271767689750605
3268,1603824202552126884,598,0.7719999999999998,2.072578486743266,4.228000000000001,2.892883235180601,0.7786568183098584,0.15550392993639844
3269,1603824202602124929,598,0.7359999999999997,2.072578486743266,4.264,2.892883235180601,0.7748609556912612,0.15914007836024457
3270,1603824202652195930,598,0.7,2.072578486743266,4.300000000000001,2.892883235180601,0.7710652214242315,0.16277626784838503
3271,1603824202702167987,599,0.6639999999999998,1.784599160164202,4.336000000000001,2.796890126320913,0.7672684722882805,0.16641219257592518
3272,1603824202752137899,599,0.6279999999999993,1.784599160164202,4.372000000000002,2.796890126320913,0.7564692483286182,0.18301725332645527
3273,1603824202802114009,599,0.592,1.784599160164202,4.408,2.796890126320913,0.745670383648482,0.19962215114812026
3274,1603824202852117061,599,0.5559999999999998,1.784599160164202,4.444000000000001,2.796890126320913,0.742069672717536,0.2295589558235293
3275,1603824202902120113,599,0.5199999999999994,1.784599160164202,4.480000000000001,2.796890126320913,0.7384709427422351,0.259496578644417
3276,1603824202952105998,600,0.48399999999999965,1.3744467859455345,4.516,3.3117622556592403,0.7348705963690887,0.289433700478516
3277,1603824203002116918,600,0.4479999999999995,1.3744467859455345,4.5520000000000005,3.3117622556592403,0.7306821016802891,0.32046189751407084
3278,1603824203052139043,600,0.4119999999999998,1.3744467859455345,4.588,3.3117622556592403,0.7264939155465943,0.3514904506283492
3279,1603824203102190971,600,0.37600000000000006,1.3744467859455345,4.6240000000000006,3.3117622556592403,0.7213221998722275,0.38069959516468926
3280,1603824203152177095,600,0.33999999999999997,1.3744467859455345,4.660000000000001,3.3117622556592403,0.7161516866138836,0.4099097138564377
3281,1603824203202183961,601,0.3039999999999995,1.3046336158657614,4.6960000000000015,3.1503192998497647,0.7109810335345319,0.4391193824161127
3282,1603824203252166986,601,0.26799999999999974,1.3046336158657614,4.732,3.1503192998497647,0.7090826570360929,0.46226924189641366
3283,1603824203302198886,601,0.23199999999999962,1.3046336158657614,4.768000000000001,3.1503192998497647,0.7071854781812716,0.48541972912219733
3284,1603824203352147102,601,0.1959999999999995,1.3046336158657614,4.804000000000001,3.1503192998497647,0.699397489528791,0.4976615322695583
3285,1603824203402203083,601,0.15999999999999978,1.3046336158657614,4.84,3.1503192998497647,0.6916085582231783,0.5099028928115003
3286,1603824203452131986,602,0.12399999999999967,1.9722220547535925,4.876,3.2724923474893677,0.6838200666651034,0.5221444529638115
