,ros_time,wheel_meas_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel,left_js_vel,right_js_vel,icp_odom_x,icp_odom_y,icp_odom_z,icp_odom_w
3074,1602248640743767164,87,-1.6560000000000021,-1.9984019935335073,1.6560000000000021,2.1860248881228976,-1.9984019935335073,2.0245819323134224,-0.034506916999816895,0.003621220588684082,0.30338493853075704,0.9526571626488342
3075,1602248640753843550,87,-1.6560000000000021,-1.9984019935335073,1.6560000000000021,2.1860248881228976,-1.9984019935335073,2.0245819323134224,-0.034506916999816895,0.003621220588684082,0.30338493853075704,0.9526571626488342
3076,1602248640763906614,87,-1.6560000000000021,-1.9984019935335073,1.6560000000000021,2.1860248881228976,-1.9984019935335073,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3077,1602248640773973728,87,-1.6560000000000021,-1.9984019935335073,1.6560000000000021,2.1860248881228976,-1.9984019935335073,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3078,1602248640784046717,88,-1.6560000000000021,-1.7016960206944713,1.6560000000000021,2.0245819323134224,-1.9984019935335073,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3079,1602248640794102445,88,-1.6199999999999994,-1.7016960206944713,1.6199999999999994,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3080,1602248640804171916,88,-1.6199999999999994,-1.7016960206944713,1.6199999999999994,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3081,1602248640814244328,88,-1.6199999999999994,-1.7016960206944713,1.6199999999999994,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3082,1602248640824312417,88,-1.6199999999999994,-1.7016960206944713,1.6199999999999994,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3083,1602248640834370499,88,-1.6199999999999994,-1.7016960206944713,1.6199999999999994,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3084,1602248640844423227,88,-1.5840000000000016,-1.7016960206944713,1.5840000000000016,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.01858752965927124,0.0026491284370422363,0.34038873461446956,0.9400037551612113
3085,1602248640854472287,88,-1.5840000000000016,-1.7016960206944713,1.5840000000000016,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3086,1602248640864537145,88,-1.5840000000000016,-1.7016960206944713,1.5840000000000016,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3087,1602248640874596267,88,-1.5840000000000016,-1.7016960206944713,1.5840000000000016,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3088,1602248640884663665,88,-1.5840000000000016,-1.7016960206944713,1.5840000000000016,2.0245819323134224,-1.7016960206944713,2.0245819323134224,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3089,1602248640894719704,88,-1.5480000000000014,-1.7016960206944713,1.5480000000000014,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3090,1602248640904781551,88,-1.5480000000000014,-1.7016960206944713,1.5480000000000014,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3091,1602248640914854146,88,-1.5480000000000014,-1.7016960206944713,1.5480000000000014,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3092,1602248640924910350,88,-1.5480000000000014,-1.7016960206944713,1.5480000000000014,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3093,1602248640934997512,88,-1.5480000000000014,-1.7016960206944713,1.5480000000000014,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3094,1602248640945069173,88,-1.512000000000001,-1.7016960206944713,1.512000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.021185606718063354,-0.011152565479278564,0.36946997861766195,0.9289457102640339
3095,1602248640955140079,88,-1.512000000000001,-1.7016960206944713,1.512000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3096,1602248640965210079,88,-1.512000000000001,-1.7016960206944713,1.512000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3097,1602248640975266005,88,-1.512000000000001,-1.7016960206944713,1.512000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3098,1602248640985338157,88,-1.512000000000001,-1.7016960206944713,1.512000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3099,1602248640995382298,88,-1.476000000000001,-1.7016960206944713,1.476000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3100,1602248641005445867,88,-1.476000000000001,-1.7016960206944713,1.476000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3101,1602248641015509593,88,-1.476000000000001,-1.7016960206944713,1.476000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3102,1602248641025582578,88,-1.476000000000001,-1.7016960206944713,1.476000000000001,2.0245819323134224,-1.7016960206944713,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3103,1602248641035644038,89,-1.476000000000001,-1.2435470920459597,1.476000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.025144368410110474,-0.011304348707199097,0.390385639907429,0.9203262088447602
3104,1602248641045711822,89,-1.4400000000000004,-1.2435470920459597,1.4400000000000004,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3105,1602248641055790258,89,-1.4400000000000004,-1.2435470920459597,1.4400000000000004,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3106,1602248641065852931,89,-1.4400000000000004,-1.2435470920459597,1.4400000000000004,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3107,1602248641075910214,89,-1.4400000000000004,-1.2435470920459597,1.4400000000000004,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3108,1602248641085987866,89,-1.4040000000000001,-1.2435470920459597,1.4040000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3109,1602248641096050073,89,-1.4040000000000001,-1.2435470920459597,1.4040000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3110,1602248641106112319,89,-1.4040000000000001,-1.2435470920459597,1.4040000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3111,1602248641116161280,89,-1.4040000000000001,-1.2435470920459597,1.4040000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3112,1602248641126226639,89,-1.4040000000000001,-1.2435470920459597,1.4040000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3113,1602248641136291454,89,-1.4040000000000001,-1.2435470920459597,1.4040000000000001,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3114,1602248641146372553,89,-1.3679999999999999,-1.2435470920459597,1.3679999999999999,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.026963263750076294,-0.006616860628128052,0.4107687270181289,0.9114362287111617
3115,1602248641156445932,89,-1.3679999999999999,-1.2435470920459597,1.3679999999999999,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3116,1602248641166513172,89,-1.3679999999999999,-1.2435470920459597,1.3679999999999999,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3117,1602248641176580978,89,-1.3679999999999999,-1.2435470920459597,1.3679999999999999,1.3439035240356338,-1.2435470920459597,1.3439035240356338,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3118,1602248641186642553,89,-1.3320000000000018,-1.2435470920459597,1.3320000000000018,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3119,1602248641196684980,89,-1.3320000000000018,-1.2435470920459597,1.3320000000000018,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3120,1602248641206740997,89,-1.3320000000000018,-1.2435470920459597,1.3320000000000018,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3121,1602248641216807750,89,-1.3320000000000018,-1.2435470920459597,1.3320000000000018,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3122,1602248641228076810,89,-1.3320000000000018,-1.2435470920459597,1.3320000000000018,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3123,1602248641238106776,89,-1.2959999999999992,-1.2435470920459597,1.2959999999999992,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.030308932065963745,-0.005892038345336914,0.4254169858194505,0.9046833950733618
3124,1602248641248169225,89,-1.2959999999999992,-1.2435470920459597,1.2959999999999992,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3125,1602248641258223305,89,-1.2959999999999992,-1.2435470920459597,1.2959999999999992,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3126,1602248641268295614,89,-1.2959999999999992,-1.2435470920459597,1.2959999999999992,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3127,1602248641278350977,89,-1.2959999999999992,-1.2435470920459597,1.2959999999999992,1.3439035240356338,-1.2435470920459597,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3128,1602248641288420905,90,-1.2600000000000016,-1.160643952576229,1.2600000000000016,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3129,1602248641298488362,90,-1.2600000000000016,-1.160643952576229,1.2600000000000016,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3130,1602248641308543026,90,-1.2600000000000016,-1.160643952576229,1.2600000000000016,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3131,1602248641318595400,90,-1.2600000000000016,-1.160643952576229,1.2600000000000016,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3132,1602248641328658934,90,-1.2600000000000016,-1.160643952576229,1.2600000000000016,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3133,1602248641333692739,90,-1.2600000000000016,-1.160643952576229,1.2600000000000016,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3134,1602248641343746233,90,-1.2240000000000013,-1.160643952576229,1.2240000000000013,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3135,1602248641353816066,90,-1.2240000000000013,-1.160643952576229,1.2240000000000013,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03613212704658508,-0.005947083234786987,0.4407585300982921,0.8973717048458055
3136,1602248641363882096,90,-1.2240000000000013,-1.160643952576229,1.2240000000000013,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3137,1602248641373941265,90,-1.2240000000000013,-1.160643952576229,1.2240000000000013,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3138,1602248641384007243,90,-1.2240000000000013,-1.160643952576229,1.2240000000000013,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3139,1602248641394077148,90,-1.1880000000000008,-1.160643952576229,1.1880000000000008,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3140,1602248641404142681,90,-1.1880000000000008,-1.160643952576229,1.1880000000000008,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3141,1602248641414221610,90,-1.1880000000000008,-1.160643952576229,1.1880000000000008,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3142,1602248641424290933,90,-1.1880000000000008,-1.160643952576229,1.1880000000000008,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3143,1602248641434348965,90,-1.1880000000000008,-1.160643952576229,1.1880000000000008,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3144,1602248641445494869,90,-1.1520000000000004,-1.160643952576229,1.1520000000000004,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3145,1602248641455558466,90,-1.1520000000000004,-1.160643952576229,1.1520000000000004,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3146,1602248641466157155,90,-1.1520000000000004,-1.160643952576229,1.1520000000000004,1.335176877775662,-1.160643952576229,1.335176877775662,-0.03337475657463074,-0.01110142469406128,0.4559688916951484,0.8897392653696362
3147,1602248641476251891,90,-1.1520000000000004,-1.160643952576229,1.1520000000000004,1.335176877775662,-1.160643952576229,1.335176877775662,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3148,1602248641486322833,90,-1.1160000000000028,-1.160643952576229,1.1160000000000028,1.335176877775662,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3149,1602248641496390278,90,-1.1160000000000028,-1.160643952576229,1.1160000000000028,1.335176877775662,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3150,1602248641506445956,90,-1.1160000000000028,-1.160643952576229,1.1160000000000028,1.335176877775662,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3151,1602248641516513171,90,-1.1160000000000028,-1.160643952576229,1.1160000000000028,1.335176877775662,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3152,1602248641526579714,90,-1.1160000000000028,-1.160643952576229,1.1160000000000028,1.335176877775662,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3153,1602248641536638943,91,-1.1160000000000028,-1.4660765716752369,1.1160000000000028,0.9468411192069238,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3154,1602248641546705288,91,-1.0799999999999998,-1.4660765716752369,1.0799999999999998,0.9468411192069238,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3155,1602248641556769959,91,-1.0799999999999998,-1.4660765716752369,1.0799999999999998,0.9468411192069238,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3156,1602248641566840594,91,-1.0799999999999998,-1.4660765716752369,1.0799999999999998,0.9468411192069238,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3157,1602248641576893276,91,-1.0799999999999998,-1.4660765716752369,1.0799999999999998,0.9468411192069238,-1.160643952576229,0.9468411192069238,-0.02222844958305359,-0.013870686292648315,0.4719668040992739,0.8813789171925223
3158,1602248641586953995,91,-1.0439999999999996,-1.4660765716752369,1.0439999999999996,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3159,1602248641597009134,91,-1.0439999999999996,-1.4660765716752369,1.0439999999999996,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3160,1602248641607062045,91,-1.0439999999999996,-1.4660765716752369,1.0439999999999996,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3161,1602248641617126173,91,-1.0439999999999996,-1.4660765716752369,1.0439999999999996,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3162,1602248641627188222,91,-1.0439999999999996,-1.4660765716752369,1.0439999999999996,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3163,1602248641637253866,91,-1.0439999999999996,-1.4660765716752369,1.0439999999999996,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3164,1602248641647312152,91,-1.0080000000000018,-1.4660765716752369,1.0080000000000018,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3165,1602248641657368462,91,-1.0080000000000018,-1.4660765716752369,1.0080000000000018,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3166,1602248641667429845,91,-1.0080000000000018,-1.4660765716752369,1.0080000000000018,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3167,1602248641680516646,91,-1.0080000000000018,-1.4660765716752369,1.0080000000000018,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3168,1602248641685535596,91,-1.0080000000000018,-1.4660765716752369,1.0080000000000018,0.9468411192069238,-1.4660765716752369,0.9468411192069238,-0.02227926254272461,-0.02261441946029663,0.48731709439622,0.8729190007378108
3169,1602248641695604238,91,-0.9719999999999989,-1.4660765716752369,0.9719999999999989,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3170,1602248641705662674,91,-0.9719999999999989,-1.4660765716752369,0.9719999999999989,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3171,1602248641715723874,91,-0.9719999999999989,-1.4660765716752369,0.9719999999999989,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3172,1602248641725780664,91,-0.9719999999999989,-1.4660765716752369,0.9719999999999989,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3173,1602248641735839747,91,-0.9719999999999989,-1.4660765716752369,0.9719999999999989,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3174,1602248641745905875,91,-0.9360000000000013,-1.4660765716752369,0.9360000000000013,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3175,1602248641755963960,91,-0.9360000000000013,-1.4660765716752369,0.9360000000000013,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3176,1602248641766029625,91,-0.9360000000000013,-1.4660765716752369,0.9360000000000013,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3177,1602248641776083931,91,-0.9360000000000013,-1.4660765716752369,0.9360000000000013,0.9468411192069238,-1.4660765716752369,1.4398966328953218,-0.027953580021858215,-0.030805081129074097,0.5047745830074237,0.8630218288682173
3178,1602248641786157182,92,-0.9000000000000007,-1.53588974175501,0.9000000000000007,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3179,1602248641796197340,92,-0.9000000000000007,-1.53588974175501,0.9000000000000007,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3180,1602248641806259914,92,-0.9000000000000007,-1.53588974175501,0.9000000000000007,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3181,1602248641816319286,92,-0.9000000000000007,-1.53588974175501,0.9000000000000007,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3182,1602248641826404870,92,-0.9000000000000007,-1.53588974175501,0.9000000000000007,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3183,1602248641836494244,92,-0.9000000000000007,-1.53588974175501,0.9000000000000007,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3184,1602248641846552349,92,-0.8640000000000005,-1.53588974175501,0.8640000000000005,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3185,1602248641858356544,92,-0.8640000000000005,-1.53588974175501,0.8640000000000005,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.0256740003824234,-0.02706936001777649,0.5254582549193342,0.850660677756543
3186,1602248641868412550,92,-0.8640000000000005,-1.53588974175501,0.8640000000000005,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3187,1602248641878476858,92,-0.8640000000000005,-1.53588974175501,0.8640000000000005,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3188,1602248641888532024,92,-0.8280000000000002,-1.53588974175501,0.8280000000000002,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3189,1602248641898587347,92,-0.8280000000000002,-1.53588974175501,0.8280000000000002,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3190,1602248641908630828,92,-0.8280000000000002,-1.53588974175501,0.8280000000000002,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3191,1602248641918693089,92,-0.8280000000000002,-1.53588974175501,0.8280000000000002,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3192,1602248641923724478,92,-0.8280000000000002,-1.53588974175501,0.8280000000000002,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3193,1602248641933801208,92,-0.8280000000000002,-1.53588974175501,0.8280000000000002,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3194,1602248641943859560,92,-0.7920000000000026,-1.53588974175501,0.7920000000000026,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3195,1602248641953924703,92,-0.7920000000000026,-1.53588974175501,0.7920000000000026,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.03307811915874481,-0.02530616521835327,0.5486198200530559,0.8359429501863869
3196,1602248641963980431,92,-0.7920000000000026,-1.53588974175501,0.7920000000000026,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3197,1602248641974045530,92,-0.7920000000000026,-1.53588974175501,0.7920000000000026,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3198,1602248641984106195,92,-0.7920000000000026,-1.53588974175501,0.7920000000000026,1.4398966328953218,-1.53588974175501,1.4398966328953218,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3199,1602248641994175819,92,-0.7559999999999996,-1.53588974175501,0.7559999999999996,1.4398966328953218,-1.53588974175501,0.9817477042468103,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3200,1602248642004236661,92,-0.7559999999999996,-1.53588974175501,0.7559999999999996,1.4398966328953218,-1.53588974175501,0.9817477042468103,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3201,1602248642014293708,92,-0.7559999999999996,-1.53588974175501,0.7559999999999996,1.4398966328953218,-1.53588974175501,0.9817477042468103,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3202,1602248642024329499,92,-0.7559999999999996,-1.53588974175501,0.7559999999999996,1.4398966328953218,-1.53588974175501,0.9817477042468103,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
3203,1602248642034401268,93,-0.7559999999999996,-1.08646745936647,0.7559999999999996,0.9817477042468103,-1.53588974175501,0.9817477042468103,-0.02962590754032135,-0.025057733058929443,0.5708455382995233,0.8209663736938386
