,ros_time,icp_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel,icp_pos_x,icp_pos_y,icp_quat_x,icp_quat_y,icp_quat_z,icp_quat_w
3880,1602248803910190533,1928,9.700000000000001,9.34187482129965,-4.700000000000001,-4.808382089244378,-2.320080518722534,-9.339239120483398,-0.028706453662838055,-0.031058403853069575,0.7641726454217475,0.6436239040355793
3881,1602248803960521980,1928,9.700000000000001,9.34187482129965,-4.700000000000001,-4.808382089244378,-2.320080518722534,-9.339239120483398,-0.028706453662838055,-0.031058403853069575,0.7641726454217475,0.6436239040355793
3882,1602248804010820896,1929,9.700000000000001,9.40296134511945,-4.700000000000001,-4.808382089244378,-2.418262243270874,-9.323128700256348,-0.015155947758156544,-0.038497969469217165,0.6807149661836361,0.7313791227250579
3883,1602248804061153681,1929,9.700000000000001,9.40296134511945,-4.700000000000001,-5.070181477043527,-2.418262243270874,-9.323128700256348,-0.015155947758156544,-0.038497969469217165,0.6807149661836361,0.7313791227250579
3884,1602248804111507142,1930,9.700000000000001,9.40296134511945,-4.700000000000001,-5.070181477043527,-2.4756126403808594,-9.271446228027344,-0.015631434590513464,-0.03781409845292503,0.5934944338247627,0.8037973637886104
3885,1602248804162003231,1930,9.700000000000001,9.40296134511945,-4.700000000000001,-5.070181477043527,-2.4756126403808594,-9.271446228027344,-0.015631434590513464,-0.03781409845292503,0.5934944338247627,0.8037973637886104
3886,1602248804212369249,1931,9.700000000000001,9.40296134511945,-4.700000000000001,-5.070181477043527,-2.5291736125946045,-9.240945816040039,-0.007928747646434526,-0.03316803392176018,0.4996761677823378,0.8655407709670339
3887,1602248804262676527,1931,9.700000000000001,8.530296719122285,-4.700000000000001,-5.070181477043527,-2.5291736125946045,-9.240945816040039,-0.007928747646434526,-0.03316803392176018,0.4996761677823378,0.8655407709670339
3888,1602248804312971106,1932,9.700000000000001,8.530296719122285,-4.700000000000001,-5.070181477043527,-2.550977945327759,-9.201644897460938,-0.01295597086933281,-0.038771132578433926,0.40215195475556603,0.9146599162210506
3889,1602248804363268785,1932,9.700000000000001,8.530296719122285,-4.700000000000001,-4.546582701445229,-2.550977945327759,-9.201644897460938,-0.01295597086933281,-0.038771132578433926,0.40215195475556603,0.9146599162210506
3890,1602248804413558048,1933,9.700000000000001,8.530296719122285,-4.700000000000001,-4.546582701445229,-2.5632426738739014,-9.152403831481934,-0.008069788149472859,-0.03724058902970677,0.3058645025051353,0.9513122564663471
3891,1602248804459691032,1934,9.700000000000001,8.530296719122285,-4.700000000000001,-4.546582701445229,-2.553621530532837,-9.112614631652832,-0.0014629735277591042,-0.0330060985194045,0.2117867773783341,0.9767573429282741
3892,1602248804509997161,1934,9.700000000000001,9.053895494720585,-4.700000000000001,-4.546582701445229,-2.553621530532837,-9.112614631652832,-0.0014629735277591042,-0.0330060985194045,0.2117867773783341,0.9767573429282741
3893,1602248804560292458,1935,9.700000000000001,9.053895494720585,-4.700000000000001,-4.546582701445229,-2.5377464294433594,-9.076689720153809,0.007128105396471929,-0.0350106723282484,0.11782420852692142,0.9923914677182996
3894,1602248804610607826,1935,9.700000000000001,9.053895494720585,-4.700000000000001,-4.9218284906240095,-2.5377464294433594,-9.076689720153809,0.007128105396471929,-0.0350106723282484,0.11782420852692142,0.9923914677182996
3895,1602248804660912810,1935,9.700000000000001,9.053895494720585,-4.700000000000001,-4.9218284906240095,-2.5377464294433594,-9.076689720153809,0.007128105396471929,-0.0350106723282484,0.11782420852692142,0.9923914677182996
3896,1602248804711239947,1936,9.700000000000001,9.053895494720585,-4.700000000000001,-4.9218284906240095,-2.528296709060669,-9.060979843139648,0.006969903812545985,-0.03914872397353138,0.016230751123881386,0.999077251994805
3897,1602248804762640338,1937,9.700000000000001,8.87063592326118,-4.700000000000001,-4.9218284906240095,-2.4945833683013916,-9.050578117370605,0.010559470492576377,-0.03320452195655671,-0.09218102326212253,0.9951324836071975
3898,1602248804810216698,1937,9.700000000000001,8.87063592326118,-4.700000000000001,-4.9218284906240095,-2.4945833683013916,-9.050578117370605,0.010559470492576377,-0.03320452195655671,-0.09218102326212253,0.9951324836071975
3899,1602248804861673417,1937,9.700000000000001,8.87063592326118,-4.700000000000001,-4.71238898038469,-2.4945833683013916,-9.050578117370605,0.010559470492576377,-0.03320452195655671,-0.09218102326212253,0.9951324836071975
3900,1602248804911978534,1938,9.700000000000001,8.87063592326118,-4.700000000000001,-4.71238898038469,-2.462698221206665,-9.074402809143066,0.014330700764866651,-0.03195505918150723,-0.2024160567337092,0.9786732179357378
3901,1602248804962277961,1939,9.700000000000001,8.87063592326118,-4.700000000000001,-4.71238898038469,-2.41743803024292,-9.088973045349121,0.02000022880563444,-0.031530851521467985,-0.30554846660340135,0.9514441364881058
3902,1602248805012673343,1939,9.700000000000001,9.752027195518316,-4.700000000000001,-4.71238898038469,-2.41743803024292,-9.088973045349121,0.02000022880563444,-0.031530851521467985,-0.30554846660340135,0.9514441364881058
3903,1602248805062972834,1940,9.700000000000001,9.752027195518316,-4.700000000000001,-4.71238898038469,-2.3804943561553955,-9.112995147705078,0.027169812973606426,-0.021480904322133995,-0.4067197484222969,0.9128961784118791
3904,1602248805113264859,1940,9.700000000000001,9.752027195518316,-4.700000000000001,-4.380776422505767,-2.3804943561553955,-9.112995147705078,0.027169812973606426,-0.021480904322133995,-0.4067197484222969,0.9128961784118791
3905,1602248805163530602,1941,9.700000000000001,9.752027195518316,-4.700000000000001,-4.380776422505767,-2.3419601917266846,-9.163721084594727,0.0286875101871882,-0.016829123623623373,-0.5054834468013177,0.86219503498276
3906,1602248805209636344,1941,9.700000000000001,9.752027195518316,-4.700000000000001,-4.380776422505767,-2.3419601917266846,-9.163721084594727,0.0286875101871882,-0.016829123623623373,-0.5054834468013177,0.86219503498276
3907,1602248805261933395,1941,9.700000000000001,9.826203688728075,-4.700000000000001,-4.380776422505767,-2.3419601917266846,-9.163721084594727,0.0286875101871882,-0.016829123623623373,-0.5054834468013177,0.86219503498276
3908,1602248805312241646,1942,9.700000000000001,9.826203688728075,-4.700000000000001,-4.380776422505767,-2.3209121227264404,-9.20903205871582,0.02720614422227006,-0.017432309896488883,-0.600590017549282,0.7989040282733538
3909,1602248805362594192,1942,9.700000000000001,9.826203688728075,-4.700000000000001,-4.817108735504349,-2.3209121227264404,-9.20903205871582,0.02720614422227006,-0.017432309896488883,-0.600590017549282,0.7989040282733538
3910,1602248805412920030,1943,9.700000000000001,9.826203688728075,-4.700000000000001,-4.817108735504349,-2.3106257915496826,-9.26923942565918,0.038553904205885434,-0.004350058454605181,-0.6866877668315008,0.725916370095826
3911,1602248805463191017,1944,9.700000000000001,9.826203688728075,-4.700000000000001,-4.817108735504349,-2.3035099506378174,-9.333416938781738,0.037173721093617676,0.0018752694199233428,-0.7651485569211841,0.6427770121314755
3912,1602248805513478923,1944,9.700000000000001,9.743300549258345,-4.700000000000001,-4.817108735504349,-2.3035099506378174,-9.333416938781738,0.037173721093617676,0.0018752694199233428,-0.7651485569211841,0.6427770121314755
3913,1602248805563823835,1944,9.700000000000001,9.743300549258345,-4.700000000000001,-4.817108735504349,-2.3035099506378174,-9.333416938781738,0.037173721093617676,0.0018752694199233428,-0.7651485569211841,0.6427770121314755
3914,1602248805609638940,1945,9.700000000000001,9.743300549258345,-4.700000000000001,-4.363323129985824,-2.298633098602295,-9.411722183227539,0.03964150361500559,0.0021093325934583578,-0.8333733236655706,0.5512834045448495
3915,1602248805659958427,1946,9.700000000000001,9.743300549258345,-4.700000000000001,-4.363323129985824,-2.3042244911193848,-9.500435829162598,0.046798867826008096,0.00710880401910669,-0.8896242676517913,0.4542334441915676
3916,1602248805710249361,1946,9.700000000000001,9.743300549258345,-4.700000000000001,-4.363323129985824,-2.3042244911193848,-9.500435829162598,0.046798867826008096,0.00710880401910669,-0.8896242676517913,0.4542334441915676
3917,1602248805763225951,1946,9.700000000000001,10.231992739816757,-4.700000000000001,-4.363323129985824,-2.3042244911193848,-9.500435829162598,0.046798867826008096,0.00710880401910669,-0.8896242676517913,0.4542334441915676
3918,1602248805813525634,1947,9.700000000000001,10.231992739816757,-4.700000000000001,-4.363323129985824,-2.344712734222412,-9.608449935913086,0.041472370053553004,0.014594322073547114,-0.9347816316068671,0.3524917583181652
3919,1602248805861404763,1947,9.700000000000001,10.231992739816757,-4.700000000000001,-4.293509959906051,-2.344712734222412,-9.608449935913086,0.041472370053553004,0.014594322073547114,-0.9347816316068671,0.3524917583181652
3920,1602248805911731787,1948,9.700000000000001,10.231992739816757,-4.700000000000001,-4.293509959906051,-2.396617889404297,-9.701112747192383,0.04145360384530343,0.010749761474889097,-0.9687268577395631,0.24440623214623836
3921,1602248805963107075,1949,9.700000000000001,10.231992739816757,-4.700000000000001,-4.293509959906051,-2.437913417816162,-9.778353691101074,0.042987310589482346,0.01703951469035387,-0.9905823015463461,0.12887374505774424
3922,1602248806013400301,1949,9.700000000000001,9.861110273767961,-4.700000000000001,-4.293509959906051,-2.437913417816162,-9.778353691101074,0.042987310589482346,0.01703951469035387,-0.9905823015463461,0.12887374505774424
3923,1602248806061940006,1949,9.700000000000001,9.861110273767961,-4.700000000000001,-4.293509959906051,-2.437913417816162,-9.778353691101074,0.042987310589482346,0.01703951469035387,-0.9905823015463461,0.12887374505774424
3924,1602248806112313296,1950,9.700000000000001,9.861110273767961,-4.700000000000001,-4.76474885794452,-2.5122358798980713,-9.843276977539062,0.04064889889364839,0.019741812875532633,-0.99892222916347,0.01059773070614608
3925,1602248806162641308,1950,9.700000000000001,9.861110273767961,-4.700000000000001,-4.76474885794452,-2.5122358798980713,-9.843276977539062,0.04064889889364839,0.019741812875532633,-0.99892222916347,0.01059773070614608
3926,1602248806209276461,1951,9.700000000000001,9.861110273767961,-4.700000000000001,-4.76474885794452,-2.615522623062134,-9.926677703857422,-0.0455309421574767,-0.030997787697887073,0.9928726173765142,0.1056889465192056
3927,1602248806261524883,1951,9.700000000000001,9.533861039019024,-4.700000000000001,-4.76474885794452,-2.615522623062134,-9.926677703857422,-0.0455309421574767,-0.030997787697887073,0.9928726173765142,0.1056889465192056
3928,1602248806312268751,1952,9.700000000000001,9.533861039019024,-4.700000000000001,-4.76474885794452,-2.711704730987549,-9.985147476196289,-0.0421944627363891,-0.02681794499894064,0.9728835809229474,0.22582743226877114
3929,1602248806362599985,1952,9.700000000000001,9.533861039019024,-4.700000000000001,-4.917465167494023,-2.711704730987549,-9.985147476196289,-0.0421944627363891,-0.02681794499894064,0.9728835809229474,0.22582743226877114
3930,1602248806412887869,1953,9.700000000000001,9.533861039019024,-4.700000000000001,-4.917465167494023,-2.8037421703338623,-10.004165649414062,-0.03401972380050412,-0.030762069374504694,0.9360047177741984,0.34898649279183297
3931,1602248806463219437,1953,9.700000000000001,9.533861039019024,-4.700000000000001,-4.917465167494023,-2.8037421703338623,-10.004165649414062,-0.03401972380050412,-0.030762069374504694,0.9360047177741984,0.34898649279183297
3932,1602248806509299663,1954,9.700000000000001,9.520771069629067,-4.700000000000001,-4.917465167494023,-2.8846664428710938,-10.020699501037598,-0.03185198072706254,-0.03484935312035261,0.8861996227602585,0.46089180037491867
3933,1602248806559602210,1954,9.700000000000001,9.520771069629067,-4.700000000000001,-4.917465167494023,-2.8846664428710938,-10.020699501037598,-0.03185198072706254,-0.03484935312035261,0.8861996227602585,0.46089180037491867
3934,1602248806609897570,1955,9.700000000000001,9.520771069629067,-4.700000000000001,-5.153084616513258,-2.9837262630462646,-10.014650344848633,-0.028263471984400584,-0.0366346985601421,0.8224190122925533,0.5669975285766368
3935,1602248806660206592,1955,9.700000000000001,9.520771069629067,-4.700000000000001,-5.153084616513258,-2.9837262630462646,-10.014650344848633,-0.028263471984400584,-0.0366346985601421,0.8224190122925533,0.5669975285766368
3936,1602248806710533380,1956,9.700000000000001,9.520771069629067,-4.700000000000001,-5.153084616513258,-3.0830602645874023,-10.014533996582031,-0.024961500960601655,-0.04240510150439936,0.7458641778647164,0.6642783417259182
3937,1602248806760872541,1956,9.700000000000001,10.066186460877296,-4.700000000000001,-5.153084616513258,-3.0830602645874023,-10.014533996582031,-0.024961500960601655,-0.04240510150439936,0.7458641778647164,0.6642783417259182
3938,1602248806811194657,1957,9.700000000000001,10.066186460877296,-4.700000000000001,-5.153084616513258,-3.1601102352142334,-10.003470420837402,-0.013621979956209937,-0.04330750955031177,0.661188744961467,0.7488447533235298
3939,1602248806863144283,1957,9.700000000000001,10.066186460877296,-4.700000000000001,-5.340707511102648,-3.1601102352142334,-10.003470420837402,-0.013621979956209937,-0.04330750955031177,0.661188744961467,0.7488447533235298
3940,1602248806913432991,1958,9.700000000000001,10.066186460877296,-4.700000000000001,-5.340707511102648,-3.203681707382202,-9.945317268371582,-0.008969933017565794,-0.0422803732974613,0.5691109282281442,0.8211240704760994
3941,1602248806959636226,1958,9.700000000000001,10.066186460877296,-4.700000000000001,-5.340707511102648,-3.203681707382202,-9.945317268371582,-0.008969933017565794,-0.0422803732974613,0.5691109282281442,0.8211240704760994
3942,1602248807010270914,1959,9.700000000000001,8.866272600131195,-4.700000000000001,-5.340707511102648,-3.2412819862365723,-9.927788734436035,-0.010805853692925768,-0.03937990112489543,0.4709262545577876,0.8812269640678074
3943,1602248807060585273,1960,9.700000000000001,8.866272600131195,-4.700000000000001,-5.340707511102648,-3.256425142288208,-9.865643501281738,-0.005941313490426645,-0.03348750385516127,0.37219057368915015,0.9275330174422423
3944,1602248807110917375,1960,9.700000000000001,8.866272600131195,-4.700000000000001,-4.690572364734761,-3.256425142288208,-9.865643501281738,-0.005941313490426645,-0.03348750385516127,0.37219057368915015,0.9275330174422423
3945,1602248807161222386,1960,9.700000000000001,8.866272600131195,-4.700000000000001,-4.690572364734761,-3.256425142288208,-9.865643501281738,-0.005941313490426645,-0.03348750385516127,0.37219057368915015,0.9275330174422423
3946,1602248807211539978,1961,9.700000000000001,8.866272600131195,-4.700000000000001,-4.690572364734761,-3.2510204315185547,-9.821978569030762,-0.0068267067775101544,-0.03591924591517562,0.2710854605687644,0.9618606939856874
3947,1602248807261878305,1962,9.700000000000001,9.368054760079565,-4.700000000000001,-4.690572364734761,-3.247270107269287,-9.784721374511719,0.006087183121938103,-0.043243236211234715,0.1614717280443813,0.9859107012363635
3948,1602248807312214037,1962,9.700000000000001,9.368054760079565,-4.700000000000001,-4.690572364734761,-3.247270107269287,-9.784721374511719,0.006087183121938103,-0.043243236211234715,0.1614717280443813,0.9859107012363635
3949,1602248807362581682,1962,9.700000000000001,9.368054760079565,-4.700000000000001,-4.917465167494023,-3.247270107269287,-9.784721374511719,0.006087183121938103,-0.043243236211234715,0.1614717280443813,0.9859107012363635
3950,1602248807412926818,1963,9.700000000000001,9.368054760079565,-4.700000000000001,-4.917465167494023,-3.2224771976470947,-9.764825820922852,0.006614438303676781,-0.04707708569616271,0.05338853208732806,0.9974415953706448
3951,1602248807463249553,1963,9.700000000000001,9.368054760079565,-4.700000000000001,-4.917465167494023,-3.2224771976470947,-9.764825820922852,0.006614438303676781,-0.04707708569616271,0.05338853208732806,0.9974415953706448
3952,1602248807509377849,1964,9.700000000000001,10.192722831646885,-4.700000000000001,-4.917465167494023,-3.1791956424713135,-9.741866111755371,0.009313052904035633,-0.03752439772302402,-0.05022409175690521,0.9979894214673409
3953,1602248807559868785,1964,9.700000000000001,10.192722831646885,-4.700000000000001,-4.917465167494023,-3.1791956424713135,-9.741866111755371,0.009313052904035633,-0.03752439772302402,-0.05022409175690521,0.9979894214673409
3954,1602248807610169394,1965,9.700000000000001,10.192722831646885,-4.700000000000001,-4.603305902135044,-3.1365277767181396,-9.749003410339355,0.02227950761750641,-0.029846439257423456,-0.15730775228741234,0.9868470290546388
3955,1602248807660587320,1965,9.700000000000001,10.192722831646885,-4.700000000000001,-4.603305902135044,-3.1365277767181396,-9.749003410339355,0.02227950761750641,-0.029846439257423456,-0.15730775228741234,0.9868470290546388
3956,1602248807710910052,1966,9.700000000000001,10.192722831646885,-4.700000000000001,-4.603305902135044,-3.113158941268921,-9.734935760498047,0.011448219039236462,-0.038447329637658643,-0.26433558960122455,0.9635961087629293
3957,1602248807761228237,1967,9.700000000000001,9.551314331538968,-4.700000000000001,-4.603305902135044,-3.08099627494812,-9.752535820007324,0.025703004895202785,-0.02998472863649479,-0.3653316746022562,0.9300393152130448
3958,1602248807811552342,1967,9.700000000000001,9.551314331538968,-4.700000000000001,-4.603305902135044,-3.08099627494812,-9.752535820007324,0.025703004895202785,-0.02998472863649479,-0.3653316746022562,0.9300393152130448
3959,1602248807861902087,1967,9.700000000000001,9.551314331538968,-4.700000000000001,-4.337143191205909,-3.08099627494812,-9.752535820007324,0.025703004895202785,-0.02998472863649479,-0.3653316746022562,0.9300393152130448
3960,1602248807912229902,1968,9.700000000000001,9.551314331538968,-4.700000000000001,-4.337143191205909,-3.045015811920166,-9.756746292114258,0.03181501634452814,-0.014945875106430239,-0.45733892375313534,0.8885975230207142
3961,1602248807962589598,1968,9.700000000000001,9.551314331538968,-4.700000000000001,-4.337143191205909,-3.045015811920166,-9.756746292114258,0.03181501634452814,-0.014945875106430239,-0.45733892375313534,0.8885975230207142
3962,1602248808012923894,1969,9.700000000000001,10.773044807935,-4.700000000000001,-4.337143191205909,-3.0231261253356934,-9.808728218078613,0.03420606299934198,-0.012490691096301122,-0.5497322693349238,0.8345468040635262
3963,1602248808063519187,1970,9.700000000000001,10.773044807935,-4.700000000000001,-4.337143191205909,-2.9940502643585205,-9.839051246643066,0.04213297393886276,-0.011039828395469286,-0.6262249794247273,0.7784248363233564
3964,1602248808109718523,1970,9.664000000000007,10.773044807935,-4.664000000000006,-4.276056667386108,-2.9940502643585205,-9.839051246643066,0.04213297393886276,-0.011039828395469286,-0.6262249794247273,0.7784248363233564
3965,1602248808160071507,1970,9.628000000000004,10.773044807935,-4.628000000000003,-4.276056667386108,-2.9940502643585205,-9.839051246643066,0.04213297393886276,-0.011039828395469286,-0.6262249794247273,0.7784248363233564
3966,1602248808210389139,1971,9.591999999999999,10.773044807935,-4.592,-4.276056667386108,-3.002262592315674,-9.865450859069824,0.04044311924634855,-0.003459685645049725,-0.6997963681731982,0.7131881814663111
3967,1602248808260698739,1971,9.556000000000001,9.564404300928926,-4.556,-4.276056667386108,-3.002262592315674,-9.865450859069824,0.04044311924634855,-0.003459685645049725,-0.6997963681731982,0.7131881814663111
3968,1602248808311003490,1972,9.520000000000005,9.564404300928926,-4.520000000000004,-4.276056667386108,-2.993777275085449,-9.925797462463379,0.04239159343325072,-0.005093916050289805,-0.7687269394567097,0.6381504047289175
3969,1602248808361798185,1973,9.484000000000007,9.564404300928926,-4.484000000000007,-3.473205211468716,-2.9904191493988037,-9.983322143554688,0.0417666670232564,0.006102568559190962,-0.8261760454891679,0.5618286630111415
3970,1602248808412091348,1973,9.448000000000004,9.564404300928926,-4.448000000000003,-3.473205211468716,-2.9904191493988037,-9.983322143554688,0.0417666670232564,0.006102568559190962,-0.8261760454891679,0.5618286630111415
3971,1602248808462420951,1973,9.412,9.564404300928926,-4.412000000000002,-3.473205211468716,-2.9904191493988037,-9.983322143554688,0.0417666670232564,0.006102568559190962,-0.8261760454891679,0.5618286630111415
3972,1602248808512699345,1974,9.376000000000005,9.616764178488756,-4.376000000000004,-3.473205211468716,-3.0106749534606934,-10.061065673828125,0.04179421977577208,0.00212933359249689,-0.8803875202798189,0.4724051398702194
3973,1602248808564769748,1974,9.340000000000005,9.616764178488756,-4.340000000000005,-3.473205211468716,-3.0106749534606934,-10.061065673828125,0.04179421977577208,0.00212933359249689,-0.8803875202798189,0.4724051398702194
3974,1602248808610739697,1975,9.304000000000004,9.616764178488756,-4.304000000000003,-3.822271061867582,-3.016305685043335,-10.140504837036133,0.04345539909188644,0.010585803481024964,-0.9223256141318096,0.38381653010499844
3975,1602248808662116048,1975,9.268000000000006,9.616764178488756,-4.268000000000005,-3.822271061867582,-3.016305685043335,-10.140504837036133,0.04345539909188644,0.010585803481024964,-0.9223256141318096,0.38381653010499844
3976,1602248808712399895,1976,9.232000000000006,9.616764178488756,-4.232000000000006,-3.822271061867582,-3.0549373626708984,-10.232206344604492,0.03672308473046589,0.015422355751689524,-0.9591092185744675,0.2802196943737179
3977,1602248808762723918,1977,9.196,9.944013413237693,-4.196,-3.822271061867582,-3.100613594055176,-10.310330390930176,0.04517323032016667,0.020608898832695895,-0.9837109430017196,0.17276412085005416
3978,1602248808813037633,1977,9.160000000000002,9.944013413237693,-4.16,-3.822271061867582,-3.100613594055176,-10.310330390930176,0.04517323032016667,0.020608898832695895,-0.9837109430017196,0.17276412085005416
3979,1602248808863350062,1977,9.124000000000002,9.944013413237693,-4.124000000000002,-3.8309977081275535,-3.100613594055176,-10.310330390930176,0.04517323032016667,0.020608898832695895,-0.9837109430017196,0.17276412085005416
3980,1602248808913624943,1978,9.088000000000006,9.944013413237693,-4.088000000000005,-3.8309977081275535,-3.166764259338379,-10.389204978942871,0.04479088848626516,0.02111825575881295,-0.9962237105017963,0.07131765781373248
3981,1602248808963925014,1978,9.052000000000001,9.944013413237693,-4.052000000000001,-3.8309977081275535,-3.166764259338379,-10.389204978942871,0.04479088848626516,0.02111825575881295,-0.9962237105017963,0.07131765781373248
3982,1602248809010011257,1979,9.016000000000005,9.498954453979138,-4.0160000000000045,-3.8309977081275535,-3.244813919067383,-10.448447227478027,-0.03749416962005481,-0.022537011628790293,0.9983417874040913,0.03741573208923439
3983,1602248809060332016,1979,8.980000000000004,9.498954453979138,-3.980000000000002,-3.8309977081275535,-3.244813919067383,-10.448447227478027,-0.03749416962005481,-0.022537011628790293,0.9983417874040913,0.03741573208923439
3984,1602248809110645350,1980,8.944000000000004,9.498954453979138,-3.944000000000005,-3.765547861177766,-3.3537604808807373,-10.48961067199707,-0.039759508706497304,-0.034540054242324696,0.9881198359215159,0.1443794757711043
3985,1602248809164003807,1980,8.908000000000001,9.498954453979138,-3.9080000000000004,-3.765547861177766,-3.3537604808807373,-10.48961067199707,-0.039759508706497304,-0.034540054242324696,0.9881198359215159,0.1443794757711043
3986,1602248809211071961,1981,8.872000000000003,9.498954453979138,-3.872000000000003,-3.765547861177766,-3.449917793273926,-10.521628379821777,-0.03936236783502711,-0.036472570748242526,0.9684878271418123,0.24321120920262773
3987,1602248809261419568,1981,8.836000000000006,9.241518389309975,-3.8360000000000056,-3.765547861177766,-3.449917793273926,-10.521628379821777,-0.03936236783502711,-0.036472570748242526,0.9684878271418123,0.24321120920262773
3988,1602248809311830801,1982,8.800000000000002,9.241518389309975,-3.800000000000002,-3.765547861177766,-3.545999050140381,-10.538069725036621,-0.03619535521461021,-0.037332382886675126,0.9369032709081911,0.34570002298266916
3989,1602248809362134406,1982,8.764000000000001,9.241518389309975,-3.7640000000000002,-4.088433772796717,-3.545999050140381,-10.538069725036621,-0.03619535521461021,-0.037332382886675126,0.9369032709081911,0.34570002298266916
3990,1602248809412461256,1983,8.728000000000002,9.241518389309975,-3.728000000000001,-4.088433772796717,-3.6334731578826904,-10.535758018493652,-0.034456031703560715,-0.0355954361573747,0.8930150304567434,0.4472918237290206
3991,1602248809462751879,1983,8.692000000000004,9.241518389309975,-3.6920000000000037,-4.088433772796717,-3.6334731578826904,-10.535758018493652,-0.034456031703560715,-0.0355954361573747,0.8930150304567434,0.4472918237290206
3992,1602248809513075952,1984,8.656,8.69173967493176,-3.656000000000001,-4.088433772796717,-3.743718147277832,-10.543787002563477,-0.026376470631749693,-0.03913411656040513,0.8358526690117747,0.546921428344464
3993,1602248809563377648,1984,8.620000000000005,8.69173967493176,-3.620000000000003,-4.088433772796717,-3.743718147277832,-10.543787002563477,-0.026376470631749693,-0.03913411656040513,0.8358526690117747,0.546921428344464
3994,1602248809613739360,1985,8.584000000000005,8.69173967493176,-3.584000000000005,-3.8004544462176524,-3.8518028259277344,-10.525724411010742,-0.01732447283778096,-0.03934431489803957,0.7678698549176846,0.6391616454081603
3995,1602248809659008661,1985,8.547999999999998,8.69173967493176,-3.5479999999999974,-3.8004544462176524,-3.8518028259277344,-10.525724411010742,-0.01732447283778096,-0.03934431489803957,0.7678698549176846,0.6391616454081603
3996,1602248809709332725,1986,8.512,8.69173967493176,-3.5119999999999996,-3.8004544462176524,-3.932635545730591,-10.497422218322754,-0.016924748990849545,-0.03650457272504594,0.6968418488361159,0.7160951657867003
3997,1602248809760645221,1986,8.476000000000003,8.539023365382258,-3.476000000000002,-3.8004544462176524,-3.932635545730591,-10.497422218322754,-0.016924748990849545,-0.03650457272504594,0.6968418488361159,0.7160951657867003
3998,1602248809810965229,1987,8.440000000000007,8.539023365382258,-3.440000000000006,-3.8004544462176524,-3.978212833404541,-10.449603080749512,-0.011581240817059782,-0.03604353513382899,0.6203788735726106,0.7833881183478177
3999,1602248809861298271,1987,8.404000000000002,8.539023365382258,-3.4040000000000012,-3.6608281060581063,-3.978212833404541,-10.449603080749512,-0.011581240817059782,-0.03604353513382899,0.6203788735726106,0.7833881183478177
4000,1602248809911614749,1988,8.368000000000002,8.539023365382258,-3.368000000000003,-3.6608281060581063,-4.002541542053223,-10.375893592834473,-0.007065447770936754,-0.043423166118653024,0.5451104163222598,0.8372092288473555
4001,1602248809961958479,1988,8.332,8.539023365382258,-3.332000000000001,-3.6608281060581063,-4.002541542053223,-10.375893592834473,-0.007065447770936754,-0.043423166118653024,0.5451104163222598,0.8372092288473555
4002,1602248810012266420,1989,8.296000000000005,8.491026810952413,-3.2960000000000034,-3.6608281060581063,-4.039224147796631,-10.345359802246094,-0.0051742888110189065,-0.04698788472856752,0.4606331196917141,0.8863309356658338
4003,1602248810062921671,1989,8.26,8.491026810952413,-3.2600000000000002,-3.6608281060581063,-4.039224147796631,-10.345359802246094,-0.0051742888110189065,-0.04698788472856752,0.4606331196917141,0.8863309356658338
4004,1602248810113212619,1990,8.224000000000004,8.491026810952413,-3.2240000000000033,-4.088433772796717,-4.076683044433594,-10.283713340759277,0.0015014785330674091,-0.03706761347582458,0.3713436002045893,0.9277541389367868
4005,1602248810159180388,1990,8.188000000000006,8.491026810952413,-3.188000000000006,-4.088433772796717,-4.076683044433594,-10.283713340759277,0.0015014785330674091,-0.03706761347582458,0.3713436002045893,0.9277541389367868
4006,1602248810209507873,1991,8.152000000000003,8.491026810952413,-3.1520000000000015,-4.088433772796717,-4.10917854309082,-10.235962867736816,0.0037530069255814393,-0.03343192043794069,0.2806537634919824,0.9592193502103323
4007,1602248810259885875,1991,8.116,7.557275661135447,-3.1159999999999988,-4.088433772796717,-4.10917854309082,-10.235962867736816,0.0037530069255814393,-0.03343192043794069,0.2806537634919824,0.9592193502103323
4008,1602248810310178057,1992,8.080000000000002,7.557275661135447,-3.0800000000000014,-4.088433772796717,-4.133038520812988,-10.183684349060059,0.002121219868560513,-0.03302851414860508,0.18713987596806972,0.9817755679649642
4009,1602248810360499956,1992,8.044000000000002,7.557275661135447,-3.044000000000003,-3.695734691097993,-4.133038520812988,-10.183684349060059,0.002121219868560513,-0.03302851414860508,0.18713987596806972,0.9817755679649642
4010,1602248810410811498,1993,8.008000000000001,7.557275661135447,-3.0080000000000005,-3.695734691097993,-4.131463050842285,-10.128030776977539,0.006579371016284676,-0.032594141669408126,0.09887373475132123,0.9945442939016778
4011,1602248810463061032,1993,7.972000000000003,7.557275661135447,-2.972000000000003,-3.695734691097993,-4.131463050842285,-10.128030776977539,0.006579371016284676,-0.032594141669408126,0.09887373475132123,0.9945442939016778
4012,1602248810513392055,1994,7.936000000000005,6.963863715457375,-2.9360000000000053,-3.695734691097993,-4.136198997497559,-10.092655181884766,0.009332710654716006,-0.032384454454249846,0.019189963363404637,0.9992476479271452
